product_id,product_type,timestamp,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,failure_probability_pct,anomaly_score_pct,health_score,risk_tier
H36692,H,2026-01-06 01:19:00,300.0,310.1,1714.0,28.7,55.0,0.2331294912823117,19.593217948212356,83.3,NORMAL
H36710,H,2026-01-06 01:37:00,300.0,310.4,1881.0,21.9,102.0,0.48855113083958407,62.031672968602095,47.3,WARNING
H36725,H,2026-01-06 01:52:00,300.0,310.5,1558.0,36.7,137.0,0.4033023254508582,14.462066135330023,87.7,NORMAL
H36732,H,2026-01-06 01:59:00,299.9,310.3,1535.0,43.9,154.0,0.4642998001115731,13.32202218962832,88.7,NORMAL
H36734,H,2026-01-06 02:01:00,299.8,310.2,1411.0,49.7,161.0,1.3051538552576596,34.77843161834373,70.4,WATCH
H36736,H,2026-01-06 02:03:00,299.8,310.2,1573.0,33.3,168.0,0.47144150542031094,1.1533980015281318,99.0,NORMAL
H36744,H,2026-01-06 02:11:00,299.8,310.2,1537.0,36.6,191.0,1.5644671915187227,13.545183015103007,88.5,NORMAL
H36750,H,2026-01-06 02:17:00,299.9,310.5,1549.0,42.8,208.0,23.253597591863002,16.581714087642226,76.7,NORMAL
H36762,H,2026-01-06 02:29:00,299.7,310.3,1462.0,40.4,19.0,0.260249652453755,15.846185332580728,86.5,NORMAL
H36780,H,2026-01-06 02:47:00,299.6,310.1,1531.0,36.8,62.0,0.41296620699962727,0.0,99.6,NORMAL
H36801,H,2026-01-06 03:08:00,299.8,310.6,1423.0,44.6,116.0,0.9040746301497238,42.33848581668338,64.0,WATCH
H36821,H,2026-01-06 03:28:00,299.8,310.9,1427.0,47.2,168.0,3.3663259758964506,24.417197759773625,79.2,NORMAL
H36857,H,2026-01-06 04:04:00,300.1,311.6,1589.0,37.9,37.0,0.46874762564883254,28.528796632928593,75.8,NORMAL
H36867,H,2026-01-06 04:14:00,300.3,311.7,1432.0,47.7,61.0,1.2796086079272335,33.59778689571612,71.4,WATCH
H36877,H,2026-01-06 04:24:00,300.1,311.4,1518.0,46.9,87.0,1.19125821956914,28.144568857161556,76.1,NORMAL
H36880,H,2026-01-06 04:27:00,300.3,311.6,1801.0,23.6,97.0,0.444482319465858,29.148103584756957,75.2,NORMAL
H36881,H,2026-01-06 04:28:00,300.3,311.6,1463.0,41.6,102.0,1.1740681872556267,19.19684196390346,83.7,NORMAL
H36889,H,2026-01-06 04:36:00,300.3,311.6,1339.0,53.4,123.0,0.3146928658076049,26.690355677016548,77.3,NORMAL
H36895,H,2026-01-06 04:42:00,300.2,311.4,1506.0,36.1,141.0,0.32953923818211384,12.442834711962849,89.4,NORMAL
H36916,H,2026-01-06 05:03:00,300.3,311.7,1655.0,29.9,193.0,2.1059117092760027,23.05558169380313,80.4,NORMAL
H36939,H,2026-01-06 05:26:00,300.1,311.5,1383.0,49.1,33.0,0.5565182211324542,32.91028232503624,72.0,WATCH
H36945,H,2026-01-06 05:32:00,300.1,311.4,1377.0,56.7,50.0,0.9803518032971881,33.880853230688,71.2,WATCH
H36960,H,2026-01-06 05:47:00,300.2,311.5,1454.0,42.8,88.0,0.7108405033835903,27.879577832672727,76.3,NORMAL
H36984,H,2026-01-06 06:11:00,300.2,311.0,1777.0,27.5,151.0,0.6926636305803989,58.46041448175801,50.3,WATCH
H36996,H,2026-01-06 06:23:00,300.4,311.2,1489.0,45.3,180.0,0.6997089700063573,23.50782296416262,80.0,NORMAL
H37009,H,2026-01-06 06:36:00,300.5,311.2,1397.0,45.2,2.0,1.8933268917083537,44.126274819102456,62.5,WATCH
H37019,H,2026-01-06 06:46:00,300.4,311.3,2026.0,20.3,26.0,1.7915041118651145,71.67389294944748,39.1,WARNING
H37040,H,2026-01-06 07:07:00,300.5,311.6,1351.0,53.5,78.0,0.5145951915809608,27.044214263828575,77.0,NORMAL
H37051,H,2026-01-06 07:18:00,300.4,311.4,1445.0,52.4,105.0,0.5237929473432581,30.352212911520894,74.2,WATCH
H37057,H,2026-01-06 07:24:00,300.4,311.4,1427.0,50.7,122.0,0.4138470356608908,15.42784740611403,86.9,NORMAL
H37063,H,2026-01-06 07:30:00,300.4,311.5,1662.0,29.0,137.0,2.4069402717166217,31.32858694973592,73.4,WATCH
H37078,H,2026-01-06 07:45:00,300.5,311.7,1454.0,50.3,175.0,0.3867934214658847,37.50981003686573,68.1,WATCH
H37106,H,2026-01-06 08:13:00,300.5,311.6,1506.0,36.2,10.0,0.12934092588847237,26.46356348172664,77.5,NORMAL
H37108,H,2026-01-06 08:15:00,300.6,311.7,1500.0,36.7,17.0,0.3817006018292733,15.581841761699847,86.8,NORMAL
H37110,H,2026-01-06 08:17:00,300.6,311.5,1282.0,60.2,24.0,0.6909594641955874,50.12941936207024,57.4,WATCH
H37115,H,2026-01-06 08:22:00,300.8,311.7,1468.0,38.7,39.0,0.24227847790259635,28.028593740110974,76.2,NORMAL
H37117,H,2026-01-06 08:24:00,300.7,311.7,1864.0,23.6,47.0,0.4607878261114368,36.64991490837386,68.8,WATCH
H37121,H,2026-01-06 08:28:00,300.5,311.4,1679.0,27.5,59.0,0.20641644449355825,28.65047428017391,75.6,NORMAL
H37132,H,2026-01-06 08:39:00,300.6,311.7,1427.0,44.6,87.0,2.484777023038927,26.340691221762448,77.6,NORMAL
H37133,H,2026-01-06 08:40:00,300.6,311.7,1535.0,33.3,92.0,0.31130459270766137,16.6334854634834,85.9,NORMAL
H37134,H,2026-01-06 08:41:00,300.5,311.6,1476.0,41.7,97.0,0.4785346972370671,5.3856834340212725,95.4,NORMAL
H37143,H,2026-01-06 08:50:00,300.7,311.9,1329.0,59.2,121.0,7.891983739733326,57.758832182218754,50.9,WATCH
H37150,H,2026-01-06 08:57:00,300.6,312.1,1354.0,46.9,138.0,0.4242382260898033,30.037525693946115,74.5,WATCH
H37175,H,2026-01-06 09:22:00,300.4,311.6,1715.0,30.8,203.0,2.0249581009936026,47.312351034460114,59.8,WATCH
H37179,H,2026-01-06 09:26:00,300.3,311.6,1427.0,56.2,8.0,0.4470035840197378,71.26830052854251,39.4,WARNING
H37181,H,2026-01-06 09:28:00,300.2,311.4,1319.0,54.6,15.0,0.29345640567572284,73.87640695324727,37.2,WARNING
H37186,H,2026-01-06 09:33:00,300.3,311.5,1464.0,41.0,29.0,0.26416764119225156,33.8649191114943,71.2,WATCH
H37206,H,2026-01-06 09:53:00,300.1,311.4,1485.0,40.4,75.0,0.26242167622986434,7.6467068271493455,93.5,NORMAL
H37209,H,2026-01-06 09:56:00,300.1,311.6,1674.0,29.6,85.0,0.19050387949777942,29.613010355572158,74.8,WATCH
H37231,H,2026-01-06 10:18:00,299.8,311.3,1785.0,25.4,139.0,0.12090298559531874,45.07984402733051,61.7,WATCH
H37236,H,2026-01-06 10:23:00,299.9,311.3,1413.0,41.8,153.0,0.4654020223238714,58.97010450487132,49.9,WARNING
H37244,H,2026-01-06 10:31:00,299.9,311.2,1495.0,35.8,175.0,1.1911917490448236,18.068195294147703,84.6,NORMAL
H37262,H,2026-01-06 10:49:00,300.2,311.6,1547.0,37.7,217.0,36.16372533131888,25.499887529810835,63.8,WATCH
H37282,H,2026-01-06 11:09:00,300.4,311.9,1438.0,46.7,41.0,6.426243807502,52.61915764678863,55.3,WATCH
H37290,H,2026-01-06 11:17:00,300.7,312.2,1335.0,49.0,62.0,0.0769909957306775,54.13790574901278,54.0,WATCH
H37294,H,2026-01-06 11:21:00,300.7,312.4,1457.0,47.2,74.0,0.1303607949576324,47.0700288326998,60.0,WATCH
H37296,H,2026-01-06 11:23:00,300.7,312.3,1670.0,27.3,81.0,0.14896986086402025,43.6069441057818,62.9,WATCH
H37297,H,2026-01-06 11:24:00,300.7,312.3,1446.0,45.4,86.0,0.3770934248317438,14.714093308038395,87.5,NORMAL
H37328,H,2026-01-06 11:55:00,300.7,312.1,1490.0,43.1,159.0,0.2383203160384565,14.95510561199413,87.3,NORMAL
H37329,H,2026-01-06 11:56:00,300.8,312.1,1527.0,35.1,164.0,0.4184571902484719,11.88707731516865,89.9,NORMAL
H37338,H,2026-01-06 12:05:00,300.7,311.9,1389.0,46.5,186.0,4.598713881486906,52.24948898767553,55.6,WATCH
H37370,H,2026-01-06 12:37:00,300.9,311.9,1513.0,38.0,38.0,0.29852426761833256,19.519922219607647,83.4,NORMAL
H37371,H,2026-01-06 12:38:00,300.9,311.9,2140.0,16.5,43.0,0.2053425466073786,81.09812455303023,31.1,WARNING
H37374,H,2026-01-06 12:41:00,301.1,312.2,1491.0,42.6,52.0,0.8668665466645091,35.47583809289687,69.8,WATCH
H37390,H,2026-01-06 12:57:00,301.2,312.4,1395.0,47.8,90.0,2.501267305923201,27.391768552131474,76.7,NORMAL
H37401,H,2026-01-06 13:08:00,301.0,312.2,1489.0,40.3,117.0,0.5105995644798047,21.958427632132857,81.3,NORMAL
H37423,H,2026-01-06 13:30:00,300.9,312.0,2129.0,17.8,173.0,1.8966417083065557,99.56825097166627,15.4,CRITICAL
H37434,H,2026-01-06 13:41:00,300.9,312.0,1720.0,27.9,202.0,5.127615112268887,25.24381514189102,78.5,NORMAL
H37437,H,2026-01-06 13:44:00,300.9,312.0,1397.0,42.7,212.0,25.32514614675293,33.41523457452621,71.6,WATCH
H37455,H,2026-01-06 14:02:00,300.8,311.9,1431.0,48.5,25.0,3.6717471030977977,29.636882947366207,74.8,WATCH
H37463,H,2026-01-06 14:10:00,300.6,311.9,1604.0,30.5,45.0,0.7104237530629259,19.015007225983783,83.8,NORMAL
H37469,H,2026-01-06 14:16:00,300.2,311.6,1496.0,41.1,60.0,0.06971595486158522,29.35832355367141,75.0,NORMAL
H37474,H,2026-01-06 14:21:00,300.2,311.5,1426.0,44.3,73.0,0.8492909238456195,25.046205374204973,78.7,NORMAL
H37486,H,2026-01-06 14:33:00,300.5,312.0,1375.0,43.2,108.0,0.20194980569592189,37.877998265027166,67.8,WATCH
H37494,H,2026-01-06 14:41:00,300.2,311.5,1432.0,43.6,127.0,0.5530884918239692,43.668714237525485,62.9,WATCH
H37496,H,2026-01-06 14:43:00,300.1,311.5,1422.0,46.2,134.0,1.2397194107137421,36.75887095847527,68.8,WATCH
H37508,H,2026-01-06 14:55:00,300.2,311.6,1662.0,28.8,162.0,3.9939399522369765,30.743942006860703,73.9,WATCH
H37521,H,2026-01-06 15:08:00,300.3,311.9,1390.0,49.0,194.0,1.3282720508926782,41.09132969271802,65.1,WATCH
H37524,H,2026-01-06 15:11:00,300.3,311.8,2141.0,18.5,204.0,1.444452868220163,91.45147433467162,22.3,CRITICAL
H37528,H,2026-01-06 15:15:00,300.4,311.8,2496.0,13.5,5.0,0.5168898333901615,99.99999465438661,15.0,CRITICAL
H37537,H,2026-01-06 15:24:00,300.2,311.5,1515.0,36.8,27.0,0.19796007205158658,62.931284028665004,46.5,WARNING
H37544,H,2026-01-06 15:31:00,300.0,311.2,1393.0,43.1,45.0,0.8934249589292564,25.662649478228268,78.2,NORMAL
H37545,H,2026-01-06 15:32:00,299.9,311.2,1364.0,49.6,50.0,0.10357953780414189,33.215884918423214,71.8,WATCH
H37551,H,2026-01-06 15:38:00,299.5,310.8,1600.0,32.4,67.0,0.17048121199461272,54.062908366439544,54.0,WATCH
H37573,H,2026-01-06 16:00:00,299.6,310.9,1679.0,31.2,120.0,0.29002679185422553,30.83634872287745,73.8,WATCH
H37575,H,2026-01-06 16:02:00,299.6,311.0,1714.0,30.2,128.0,0.5605316414055216,18.689990157755695,84.1,NORMAL
H37581,H,2026-01-06 16:08:00,299.7,311.1,1353.0,47.1,143.0,0.09217579570638669,19.893114797251215,83.1,NORMAL
H37585,H,2026-01-06 16:12:00,300.0,311.4,1641.0,34.5,155.0,1.2748368892764583,50.84079780268769,56.8,WATCH
H37587,H,2026-01-06 16:14:00,299.9,311.4,1497.0,37.0,162.0,1.2593142123379,70.33386638245341,40.2,WARNING
H37624,H,2026-01-06 16:51:00,299.2,310.7,1636.0,29.4,23.0,0.16978188186720403,30.78342369940248,73.8,WATCH
H37626,H,2026-01-06 16:53:00,299.2,310.5,1329.0,48.9,30.0,0.04452861797203928,18.79871957911315,84.0,NORMAL
H37657,H,2026-01-06 17:24:00,299.1,310.4,1369.0,54.5,104.0,0.8747475157341187,18.70687601508835,84.1,NORMAL
H37670,H,2026-01-06 17:37:00,299.0,310.5,1336.0,56.8,136.0,1.4566575614572201,52.11503632284351,55.7,WATCH
H37674,H,2026-01-06 17:41:00,299.1,310.6,1332.0,48.0,148.0,0.06722103331180948,24.46971949907753,79.2,NORMAL
H37675,H,2026-01-06 17:42:00,299.2,310.6,1434.0,48.4,153.0,0.5760425431701445,15.382229211536577,86.9,NORMAL
H37677,H,2026-01-06 17:44:00,299.2,310.6,1704.0,30.6,160.0,1.3627873897618372,18.239339541407727,84.5,NORMAL
H37679,H,2026-01-06 17:46:00,299.1,310.6,1791.0,28.0,168.0,0.3316971382809005,37.160067138738,68.4,WATCH
H37683,H,2026-01-06 17:50:00,299.2,310.8,1761.0,30.4,180.0,0.878228065128865,31.234620916630405,73.5,WATCH
H37691,H,2026-01-06 17:58:00,298.8,310.5,1294.0,55.8,202.0,98.61536154684426,57.77927699019314,1.4,CRITICAL
H37695,H,2026-01-06 18:02:00,298.9,310.6,1519.0,38.8,213.0,28.387401048801557,26.201407396332698,71.6,WATCH
H37697,H,2026-01-06 18:04:00,298.9,310.6,1615.0,33.0,221.0,14.02822047284629,24.905311275999484,78.8,NORMAL
H37706,H,2026-01-06 18:13:00,298.9,310.5,1429.0,39.9,19.0,0.3650847376692672,38.793843458268306,67.0,WATCH
H37712,H,2026-01-06 18:19:00,298.7,310.1,1435.0,45.6,37.0,0.8359111773460333,28.7123174124639,75.6,NORMAL
H37719,H,2026-01-06 18:26:00,298.8,310.1,1380.0,44.0,56.0,1.0821283301047848,32.0918123054248,72.7,WATCH
H37729,H,2026-01-06 18:36:00,298.7,309.8,1422.0,40.7,85.0,0.8372922531662009,2.2065307702135932,98.1,NORMAL
H37732,H,2026-01-06 18:39:00,298.7,309.7,1565.0,39.3,94.0,0.12914854838975054,18.179565261700823,84.5,NORMAL
H37737,H,2026-01-06 18:44:00,298.7,309.5,1453.0,40.4,108.0,0.6746565908915098,27.121699393925002,76.9,NORMAL
H37740,H,2026-01-06 18:47:00,298.6,309.5,1523.0,34.2,119.0,0.5456034005064682,29.307449903924788,75.1,NORMAL
H37757,H,2026-01-06 19:04:00,298.8,309.8,1437.0,48.2,164.0,1.703982555068275,24.698348178784236,79.0,NORMAL
H37759,H,2026-01-06 19:06:00,298.8,309.8,1490.0,35.9,171.0,1.228620299596241,6.895812665397891,94.1,NORMAL
H37795,H,2026-01-06 19:42:00,298.8,310.0,1530.0,38.3,53.0,0.3068369907358626,19.669422656337414,83.3,NORMAL
H37799,H,2026-01-06 19:46:00,298.8,309.8,1563.0,38.8,65.0,0.24978021029562372,15.367278029907922,86.9,NORMAL
H37810,H,2026-01-06 19:57:00,298.6,309.6,1593.0,33.3,95.0,0.7763072547650932,25.402463677323034,78.4,NORMAL
H37815,H,2026-01-06 20:02:00,298.5,309.4,1671.0,31.8,108.0,0.32811537972830235,29.62266162868251,74.8,WATCH
H37831,H,2026-01-06 20:18:00,298.8,310.1,1704.0,30.7,150.0,4.324166514907019,40.87676523620589,65.3,WATCH
H37836,H,2026-01-06 20:23:00,298.9,310.3,1243.0,63.0,163.0,0.02051428883868993,96.39572025389046,18.1,CRITICAL
H37845,H,2026-01-06 20:32:00,298.9,310.1,1324.0,54.6,185.0,0.1761744000553766,51.44316917524549,56.3,WATCH
H37878,H,2026-01-06 21:05:00,298.6,309.7,1672.0,27.5,54.0,0.2054585349984838,20.410991200785936,82.7,NORMAL
H37882,H,2026-01-06 21:09:00,298.6,309.7,1463.0,39.1,66.0,0.23655546191307564,5.189107443085776,95.6,NORMAL
H37891,H,2026-01-06 21:18:00,298.5,309.6,1579.0,33.5,91.0,0.21279662808572522,3.435041718513212,97.1,NORMAL
H37916,H,2026-01-06 21:43:00,298.6,309.8,1279.0,55.9,152.0,0.3707360824703704,44.97524128288083,61.8,WATCH
H37926,H,2026-01-06 21:53:00,298.3,309.6,1546.0,36.2,177.0,0.8915288345804869,5.966697659829729,94.9,NORMAL
H37936,H,2026-01-06 22:03:00,298.3,309.4,1631.0,29.8,0.0,0.7662353307282678,41.413607166351554,64.8,WATCH
H37937,H,2026-01-06 22:04:00,298.3,309.3,1529.0,41.7,5.0,0.0888729881616503,21.80695658218541,81.5,NORMAL
H37956,H,2026-01-06 22:23:00,298.4,309.4,1512.0,35.3,51.0,0.3793984342903134,4.950321615048386,95.8,NORMAL
H37958,H,2026-01-06 22:25:00,298.5,309.4,2011.0,21.0,59.0,0.5077846387471624,36.6759852417863,68.8,WATCH
H37984,H,2026-01-06 22:51:00,297.9,308.7,1545.0,35.9,120.0,0.8228082355229822,10.152979587837208,91.4,NORMAL
H38000,H,2026-01-06 23:07:00,297.3,307.9,1461.0,37.5,161.0,0.7946603386720948,23.610438536130292,79.9,NORMAL
H38015,H,2026-01-06 23:22:00,297.4,308.2,1359.0,46.9,199.0,0.18669438103023195,58.57912660132308,50.2,WATCH
H38017,H,2026-01-06 23:24:00,297.3,308.0,1384.0,49.1,206.0,4.011509125056207,67.50269892131064,42.6,WARNING
H38033,H,2026-01-06 23:40:00,297.6,308.6,1480.0,39.8,19.0,0.17972387983982646,11.312246431857092,90.4,NORMAL
H38038,H,2026-01-06 23:45:00,297.5,308.4,1490.0,39.7,34.0,0.18015433404252357,17.21971630953819,85.4,NORMAL
H38043,H,2026-01-06 23:50:00,297.5,308.5,1557.0,39.1,47.0,0.27840455134036973,11.204964641991467,90.5,NORMAL
H38045,H,2026-01-06 23:52:00,297.3,308.3,1506.0,37.0,54.0,0.23898742229228054,11.577596304903933,90.2,NORMAL
H38064,H,2026-01-07 00:11:00,297.4,308.3,1771.0,27.4,100.0,0.09657858188713504,28.5420679896218,75.7,NORMAL
H38066,H,2026-01-07 00:13:00,297.3,308.3,1461.0,41.5,108.0,0.23228058374643312,11.32672661269133,90.4,NORMAL
H38078,H,2026-01-07 00:25:00,297.5,308.6,1355.0,58.9,138.0,1.602487359578795,44.932708467731096,61.8,WATCH
H38089,H,2026-01-07 00:36:00,297.3,308.6,1688.0,29.4,166.0,0.3289049325663254,26.476659704799122,77.5,NORMAL
H38099,H,2026-01-07 00:46:00,297.2,308.5,1524.0,41.4,192.0,2.4527368840070216,12.923590712749593,89.0,NORMAL
H38112,H,2026-01-07 00:59:00,297.3,308.7,1438.0,46.2,16.0,20.07094211541817,26.718369413073688,77.3,NORMAL
H38144,H,2026-01-07 01:31:00,297.3,308.7,1569.0,33.9,93.0,0.9825924778835796,24.062216503132035,79.5,NORMAL
H38145,H,2026-01-07 01:32:00,297.2,308.6,1486.0,46.6,98.0,1.2176729279677703,27.237382958307933,76.8,NORMAL
H38153,H,2026-01-07 01:40:00,297.4,308.7,1429.0,37.6,118.0,1.321004903997224,16.949186916366433,85.6,NORMAL
H38157,H,2026-01-07 01:44:00,297.4,308.7,1323.0,51.1,130.0,0.13612574780525422,26.928809474345876,77.1,NORMAL
H38176,H,2026-01-07 02:03:00,297.5,308.8,1824.0,24.0,179.0,1.8030714125807497,29.660148670509727,74.8,WATCH
H38189,H,2026-01-07 02:16:00,297.5,308.6,1536.0,38.7,7.0,0.21039203009958182,8.768622961246486,92.5,NORMAL
H38191,H,2026-01-07 02:18:00,297.5,308.6,1481.0,38.8,14.0,0.20107086255794826,15.99168033529519,86.4,NORMAL
H38229,H,2026-01-07 02:56:00,297.3,308.5,1435.0,55.0,104.0,0.47893979899422173,28.101632737508503,76.1,NORMAL
H38231,H,2026-01-07 02:58:00,297.3,308.6,1376.0,53.5,112.0,1.0408553895631785,29.76290698736197,74.7,WATCH
H38233,H,2026-01-07 03:00:00,297.4,308.7,1349.0,48.9,120.0,0.2144722920517805,27.553558454810595,76.6,NORMAL
H38235,H,2026-01-07 03:02:00,297.4,308.7,1623.0,33.8,127.0,1.0718115358207336,20.444398649252555,82.6,NORMAL
H38244,H,2026-01-07 03:11:00,297.3,308.7,1430.0,42.8,153.0,0.5816083646776468,14.770520831268108,87.4,NORMAL
H38245,H,2026-01-07 03:12:00,297.4,308.7,1726.0,26.8,158.0,0.49613640074734255,26.320160403799687,77.6,NORMAL
H38249,H,2026-01-07 03:16:00,297.4,308.8,1324.0,53.5,169.0,0.09009865288012163,29.977750934373816,74.5,WATCH
H38257,H,2026-01-07 03:24:00,297.3,308.8,1564.0,38.0,191.0,0.33338866233206543,16.008192646794228,86.4,NORMAL
H38258,H,2026-01-07 03:25:00,297.4,308.9,1645.0,30.8,196.0,1.4210807982063456,18.174113852645533,84.6,NORMAL
H38280,H,2026-01-07 03:47:00,297.9,308.9,1416.0,39.6,45.0,0.5219543357011844,9.809290242601799,91.7,NORMAL
H38287,H,2026-01-07 03:54:00,298.0,309.1,1557.0,36.4,65.0,0.47473002732753633,19.507355657133086,83.4,NORMAL
H38289,H,2026-01-07 03:56:00,298.1,309.3,1332.0,51.0,72.0,0.1380016798209659,26.699970106301596,77.3,NORMAL
H38295,H,2026-01-07 04:02:00,298.0,309.2,1520.0,37.9,89.0,0.32762888287381786,9.236473763356097,92.1,NORMAL
H38309,H,2026-01-07 04:16:00,297.4,308.6,1461.0,40.1,126.0,0.4471789140316854,28.104040214726368,76.1,NORMAL
H38316,H,2026-01-07 04:23:00,297.4,308.7,1522.0,46.3,146.0,0.9350242482018708,19.643265885140394,83.3,NORMAL
H38338,H,2026-01-07 04:45:00,297.1,308.2,1527.0,42.2,199.0,1.9451474242817588,25.60996447860199,78.2,NORMAL
H38354,H,2026-01-07 05:01:00,297.3,308.3,1935.0,19.3,24.0,1.258075547718762,49.19297122666521,58.2,WATCH
H38389,H,2026-01-07 05:36:00,296.7,307.4,1661.0,34.2,109.0,0.5934156448333194,41.347709243944244,64.9,WATCH
H38406,H,2026-01-07 05:53:00,297.2,307.9,1450.0,37.2,151.0,0.7831080413843166,20.830479203275516,82.3,NORMAL
H38427,H,2026-01-07 06:14:00,297.2,308.0,1435.0,43.0,202.0,4.079638512770906,37.57960477689563,68.1,WATCH
H38445,H,2026-01-07 06:32:00,297.5,308.4,1793.0,23.9,28.0,0.3355841476058454,31.63793142327263,73.1,WATCH
H38448,H,2026-01-07 06:35:00,297.4,308.2,1585.0,46.2,37.0,0.3308114287684561,18.448494073107526,84.3,NORMAL
H38469,H,2026-01-07 06:56:00,297.3,308.4,1864.0,23.1,90.0,0.30400179883844625,41.28849026406912,64.9,WATCH
H38474,H,2026-01-07 07:01:00,297.2,308.3,1453.0,45.8,105.0,0.2974370104191185,30.667199173617277,73.9,WATCH
H38479,H,2026-01-07 07:06:00,297.2,308.4,2182.0,17.3,119.0,0.19323665936710654,99.99999465438661,15.0,CRITICAL
H38482,H,2026-01-07 07:09:00,297.1,308.2,1790.0,30.3,128.0,0.3871484657353328,53.58454725084617,54.5,WATCH
H38486,H,2026-01-07 07:13:00,297.2,308.1,1770.0,27.2,140.0,0.5600605168946722,60.270211982707224,48.8,WARNING
H38493,H,2026-01-07 07:20:00,297.3,308.1,1554.0,42.4,158.0,0.6687058736673409,27.07408817893699,77.0,NORMAL
H38499,H,2026-01-07 07:26:00,297.1,307.9,1365.0,54.0,174.0,1.5741180560149604,48.30279984326706,58.9,WATCH
H38513,H,2026-01-07 07:40:00,297.3,308.1,1477.0,52.3,2.0,0.47655382145823316,57.996546239633204,50.7,WATCH
H38515,H,2026-01-07 07:42:00,297.3,308.2,1653.0,31.4,9.0,0.3678507070446199,44.155979313507,62.5,WATCH
H38530,H,2026-01-07 07:57:00,297.6,308.7,1659.0,32.1,49.0,0.19723611662431823,27.1642956023891,76.9,NORMAL
H38545,H,2026-01-07 08:12:00,297.6,308.6,1463.0,46.7,85.0,2.5533624529287464,12.326932029099357,89.5,NORMAL
H38549,H,2026-01-07 08:16:00,297.7,308.8,1404.0,50.3,97.0,3.179509329835962,27.98329666629083,76.2,NORMAL
H38572,H,2026-01-07 08:39:00,297.4,308.4,1487.0,46.2,150.0,0.6009588618624245,26.32302346866696,77.6,NORMAL
H38574,H,2026-01-07 08:41:00,297.5,308.5,1671.0,28.0,158.0,0.7164446262247597,35.28054296818826,70.0,WATCH
H38582,H,2026-01-07 08:49:00,297.6,308.8,1385.0,44.4,181.0,0.9768178948639804,30.586514933401894,74.0,WATCH
H38587,H,2026-01-07 08:54:00,297.8,308.9,1650.0,32.2,195.0,1.4863236846612393,28.910034992870226,75.4,NORMAL
H38593,H,2026-01-07 09:00:00,297.9,309.1,1435.0,44.7,8.0,1.261293861507877,40.365797675945224,65.7,WATCH
H38630,H,2026-01-07 09:37:00,297.7,308.8,1469.0,43.7,96.0,0.3823648506496781,10.961345405775111,90.7,NORMAL
H38653,H,2026-01-07 10:00:00,298.2,308.8,1436.0,51.9,153.0,1.6530246264938264,84.20624641071703,28.4,WARNING
H38664,H,2026-01-07 10:11:00,298.3,309.0,1823.0,25.9,181.0,1.918499268826579,36.78419039576876,68.7,WATCH
H38672,H,2026-01-07 10:19:00,298.3,309.0,1379.0,43.2,0.0,0.07784079140642204,49.01202833924946,58.3,WATCH
H38675,H,2026-01-07 10:22:00,298.3,309.0,1470.0,38.4,10.0,0.21424359186603587,23.340901657521087,80.2,NORMAL
H38687,H,2026-01-07 10:34:00,298.2,308.7,1520.0,35.7,40.0,0.3118836052769714,22.842789954836082,80.6,NORMAL
H38692,H,2026-01-07 10:39:00,298.2,308.8,1606.0,39.9,53.0,0.2648921940515972,18.034743228753342,84.7,NORMAL
H38694,H,2026-01-07 10:41:00,298.2,308.8,1470.0,43.3,61.0,0.32676466885863625,17.11060459935907,85.5,NORMAL
H38710,H,2026-01-07 10:57:00,298.2,309.0,1524.0,39.1,100.0,0.2375717727344147,0.7354120734062997,99.4,NORMAL
H38719,H,2026-01-07 11:06:00,298.3,309.1,1646.0,30.2,125.0,0.6650193144342887,14.867126095773713,87.4,NORMAL
H38726,H,2026-01-07 11:13:00,298.5,309.4,1573.0,33.6,143.0,0.38522016512176754,23.949631829416795,79.6,NORMAL
H38730,H,2026-01-07 11:17:00,298.5,309.4,1417.0,41.2,155.0,1.5728228612429143,22.658863267162175,80.7,NORMAL
H38742,H,2026-01-07 11:29:00,298.5,309.1,2051.0,19.0,184.0,0.13615464239820338,61.68432184126349,47.6,WARNING
H38751,H,2026-01-07 11:38:00,298.5,308.9,1500.0,40.3,207.0,32.05435231366433,35.760887339212,67.9,WATCH
H38752,H,2026-01-07 11:39:00,298.5,309.0,1531.0,30.8,212.0,71.8009461733371,35.75953798677691,28.2,WARNING
H38754,H,2026-01-07 11:41:00,298.4,308.9,1577.0,37.1,0.0,0.25640475506822175,36.73017194640711,68.8,WATCH
H38756,H,2026-01-07 11:43:00,298.3,308.9,1706.0,31.8,8.0,0.1955335352565477,29.992170210449594,74.5,WATCH
H38784,H,2026-01-07 12:11:00,297.7,308.4,1418.0,51.9,77.0,1.8822536257904692,20.421832772496884,82.6,NORMAL
H38789,H,2026-01-07 12:16:00,297.7,308.4,1288.0,49.5,91.0,0.04996601528085323,24.635875248716694,79.1,NORMAL
H38790,H,2026-01-07 12:17:00,297.7,308.4,1738.0,27.7,96.0,0.28641453216239626,25.060644785276835,78.7,NORMAL
H38791,H,2026-01-07 12:18:00,297.7,308.3,1488.0,41.0,101.0,0.2929064362109448,12.225223826341235,89.6,NORMAL
H38797,H,2026-01-07 12:24:00,297.5,308.1,1548.0,38.2,117.0,0.27150071251181684,15.734547631911836,86.6,NORMAL
H38801,H,2026-01-07 12:28:00,297.4,307.9,1390.0,52.0,131.0,1.4107486228035604,43.43845983606499,63.1,WATCH
