udi,product_id,product_type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,timestamp,temp_diff_k,power_watts,strain_index,rolling_mean_process_temp_15,rolling_std_process_temp_15,rolling_mean_speed_15,rolling_std_speed_15,rolling_mean_torque_15,rolling_std_torque_15,torque_slope_5,temp_slope_5,anomaly_score_pct,is_anomaly,failure_probability_pct,predicted_failure,health_score,risk_tier
2877,M17736,M,300.5,309.3,1578.0,30.5,34.0,0,0,0,0,0,0,2026-01-02 23:57:00,8.800000000000011,5040.057094154105,1037.0,309.54666666666674,0.14074631012001976,1592.0666666666666,187.12962148760803,36.42666666666667,9.695909790559533,-1.3400000000000005,-0.060000000000002274,34.16443870925614,0,0.5076345365483351,0,71.0,WATCH
2878,M17737,M,300.5,309.4,1655.0,32.1,37.0,0,0,0,0,0,0,2026-01-02 23:58:00,8.899999999999977,5563.289350609485,1187.7,309.54,0.14540583600989743,1577.9333333333334,172.29976646475689,37.03333333333333,9.059617357629838,0.6800000000000004,-0.0400000000000091,24.032319365970984,0,0.40297870366645205,0,79.6,NORMAL
2879,H32292,H,300.5,309.4,1502.0,34.3,40.0,0,0,0,0,0,0,2026-01-02 23:59:00,8.899999999999977,5395.015176107703,1372.0,309.53999999999996,0.14540583600989743,1580.0,171.1073180367062,36.38,8.86487450559801,-0.7200000000000003,0.0,14.535257004870731,0,0.4988491865485653,0,87.6,NORMAL
2880,M17739,M,300.6,309.4,1367.0,63.2,45.0,1,0,0,1,0,0,2026-01-03 00:00:00,8.799999999999955,9047.200411709935,2844.0,309.54,0.14540583600989743,1579.1333333333334,172.2219774703849,37.419999999999995,10.945984260383915,2.72,-0.02000000000000455,51.568098613808054,0,98.83082740607504,1,1.2,CRITICAL
2881,L50060,L,300.7,309.5,1541.0,37.2,48.0,0,0,0,0,0,0,2026-01-03 00:01:00,8.800000000000011,6003.080906185521,1785.6000000000001,309.5266666666667,0.13870146084660065,1573.6666666666667,172.03142016448555,37.72,10.86877572288096,2.6800000000000006,0.02000000000000455,14.67504828125366,0,0.5612810011540124,0,87.5,NORMAL
2882,M17741,M,300.6,309.6,1588.0,37.0,50.0,0,0,0,0,0,0,2026-01-03 00:02:00,9.0,6152.91393181073,1850.0,309.5199999999999,0.13201731489263407,1546.4,126.53898326489967,38.806666666666665,9.808703618045904,1.3,0.060000000000002274,15.322507966381016,0,1.1615957679572546,0,87.0,NORMAL
2883,L50062,L,300.6,309.6,1684.0,32.8,53.0,0,0,0,0,0,0,2026-01-03 00:03:00,9.0,5784.216617985431,1738.3999999999999,309.52000000000004,0.13201731489263407,1566.0,123.31145237046938,37.76,9.53428400188353,0.13999999999999915,0.0400000000000091,17.217269260845047,0,0.6053431491073197,0,85.4,NORMAL
2884,L50063,L,300.6,309.5,1437.0,40.0,55.0,0,0,0,0,0,0,2026-01-03 00:04:00,8.899999999999977,6019.291524278044,2200.0,309.5066666666667,0.12227992866892295,1567.2666666666667,121.77054925829528,37.32,9.245091361674872,1.1400000000000006,0.02000000000000455,11.12525458285109,0,3.2323754431605725,0,90.5,NORMAL
2885,L50064,L,300.6,309.6,1409.0,42.4,57.0,0,0,0,0,0,0,2026-01-03 00:05:00,9.0,6256.125722456666,2416.7999999999997,309.5,0.11338934191555411,1559.9333333333334,128.03596964841475,37.760000000000005,9.324300050329365,-4.160000000000001,0.0400000000000091,21.19671953818155,0,0.8462321975387143,0,82.0,NORMAL
2886,M17745,M,300.5,309.5,1320.0,49.9,59.0,0,0,0,0,0,0,2026-01-03 00:06:00,9.0,6897.680830221749,2944.1,309.4866666666667,0.09904304020187632,1546.6666666666667,142.11598214469987,38.440000000000005,9.833891832404348,2.539999999999999,0.0,12.324045123223296,0,0.11258940915582054,0,89.5,NORMAL
2887,H32300,H,300.5,309.5,1635.0,34.2,62.0,0,0,0,0,0,0,2026-01-03 00:07:00,9.0,5855.614547026015,2120.4,309.4800000000001,0.09411239482689067,1553.2666666666667,143.8731915198085,38.239999999999995,9.891251545828649,-0.5599999999999994,-0.02000000000000455,4.560434571186864,0,0.24964621825764996,0,96.1,NORMAL
2888,M17747,M,300.5,309.5,1691.0,27.6,67.0,0,0,0,0,0,0,2026-01-03 00:08:00,9.0,4887.438523042714,1849.2,309.47333333333336,0.0883715101853334,1554.0,144.59154292597665,38.166666666666664,9.970790674097374,-1.0399999999999991,-0.02000000000000455,13.53760773394266,0,0.47677588587875597,0,88.5,NORMAL
2889,M17748,M,300.6,309.6,1365.0,50.0,70.0,0,0,0,0,0,0,2026-01-03 00:09:00,9.0,7147.123286916779,3500.0,309.4866666666667,0.09154754165928379,1541.3333333333333,152.5982899486045,38.973333333333336,10.426714772754694,2.0,0.02000000000000455,9.379818116441017,0,0.41920471367389367,0,92.0,NORMAL
2890,M17749,M,300.7,309.7,1523.0,38.2,73.0,0,0,0,0,0,0,2026-01-03 00:10:00,9.0,6092.448745204639,2788.6000000000004,309.5,0.10690449677852773,1544.8,151.4728641421586,38.21333333333334,10.003704075895874,-0.8399999999999992,0.01999999999999318,2.495505893403784,0,0.395719665763732,0,97.9,NORMAL
2891,L50070,L,300.6,309.7,1593.0,32.4,76.0,0,0,0,0,0,0,2026-01-03 00:11:00,9.099999999999966,5404.921664942023,2462.4,309.52000000000004,0.11464230085682144,1525.8666666666666,121.83294573581878,38.78666666666666,9.34328381143121,-3.5,0.039999999999997725,10.134809991471581,0,0.22459001692867497,0,91.4,NORMAL
2892,L50071,L,300.6,309.6,1682.0,30.7,78.0,0,0,0,0,0,0,2026-01-03 00:12:00,9.0,5407.455883015919,2394.6,309.53999999999996,0.09856107607552952,1532.8,127.82365084085964,38.8,9.33074794123479,-0.7000000000000007,0.02000000000000455,5.321651482839219,0,0.6415883127421376,0,95.5,NORMAL
2893,L50072,L,300.7,309.6,1329.0,54.3,80.0,0,0,0,0,0,0,2026-01-03 00:13:00,8.900000000000034,7557.069712283711,4344.0,309.55333333333334,0.0915475416591159,1511.0666666666666,133.16502472317623,40.28,9.93329178642634,5.339999999999999,0.02000000000000455,22.18748475664429,0,0.5796504667251998,0,81.1,NORMAL
2894,M17753,M,300.7,309.6,1568.0,35.2,82.0,0,0,0,0,0,0,2026-01-03 00:14:00,8.900000000000034,5779.860276172453,2886.4,309.56666666666666,0.08164965811034504,1515.4666666666667,133.93221455362564,40.34,9.897243483487095,-2.9599999999999995,0.0,2.619325066397274,0,0.2532798460368726,0,97.8,NORMAL
2895,L50074,L,300.7,309.6,1733.0,24.8,85.0,0,0,0,0,0,0,2026-01-03 00:15:00,8.900000000000034,4500.687523434785,2108.0,309.58,0.06761234039946476,1539.8666666666666,138.2228359604615,37.78,8.417600608249403,-2.6800000000000006,-0.01999999999999318,20.968839067266533,0,0.26870227757852627,0,82.2,NORMAL
2896,M17755,M,300.7,309.6,1473.0,48.1,87.0,0,0,0,0,0,0,2026-01-03 00:16:00,8.900000000000034,7419.530785909551,4184.7,309.5866666666667,0.06399404736458232,1535.3333333333333,139.29396800942175,38.50666666666667,8.824597657090328,3.1400000000000006,-0.01999999999999318,13.330384040111834,0,0.20808590283526696,0,88.7,NORMAL
2897,M17756,M,300.7,309.5,1633.0,31.3,90.0,0,0,0,0,0,0,2026-01-03 00:17:00,8.800000000000011,5352.5303714556585,2817.0,309.58000000000004,0.06761234039946476,1538.3333333333333,140.9836194470167,38.126666666666665,9.014786794615915,0.12000000000000029,-0.02000000000000455,5.610289111015889,0,0.2365995372092452,0,95.2,NORMAL
2898,M17757,M,300.6,309.5,1530.0,40.2,93.0,0,0,0,0,0,0,2026-01-03 00:18:00,8.899999999999977,6440.893258389794,3738.6000000000004,309.5733333333334,0.07037315507526744,1528.0666666666666,135.10285323553035,38.620000000000005,8.904268639253885,-2.819999999999999,-0.02000000000000455,2.4167710637985294,0,0.1652593234362271,0,97.9,NORMAL
2899,M17758,M,300.6,309.5,1550.0,40.2,96.0,0,0,0,0,0,0,2026-01-03 00:19:00,8.899999999999977,6525.087941506001,3859.2000000000003,309.5733333333334,0.07037315507526744,1535.6,132.7929645296456,38.63333333333333,8.906632092889852,1.0,-0.02000000000000455,1.7672366739968077,0,0.2729144057446291,0,98.5,NORMAL
2900,L50079,L,300.6,309.4,1410.0,40.6,99.0,0,0,0,0,0,0,2026-01-03 00:20:00,8.799999999999955,5994.787101580044,4019.4,309.56,0.08280786713841745,1535.6666666666667,132.72510079466002,38.51333333333333,8.864283603852266,3.16,-0.0400000000000091,13.861780578434358,0,0.6985473096919395,0,88.2,NORMAL
2901,L50080,L,300.5,309.3,1574.0,33.5,101.0,0,0,0,0,0,0,2026-01-03 00:21:00,8.800000000000011,5521.76796770454,3383.5,309.5466666666667,0.10600988275141887,1552.6,118.70720281432061,37.419999999999995,8.356366264283661,-2.9200000000000004,-0.060000000000002274,22.637483074478535,0,0.11922873547309493,0,80.8,NORMAL
2902,L50081,L,300.6,309.4,1425.0,40.3,103.0,0,0,0,0,0,0,2026-01-03 00:22:00,8.799999999999955,6013.7937371342605,4150.9,309.53999999999996,0.11212238212910566,1538.6,120.6623387805834,37.826666666666675,8.336877341638447,1.7999999999999994,-0.02000000000000455,6.642513861878534,0,0.7884971553959178,0,94.4,NORMAL
2903,M17762,M,300.6,309.4,1541.0,35.2,105.0,0,0,0,0,0,0,2026-01-03 00:23:00,8.799999999999955,5680.334620906729,3696.0000000000005,309.53333333333336,0.11751393029085126,1528.6,113.10917608349031,38.333333333333336,7.889927273489458,-1.0,-0.02000000000000455,10.200831139435415,0,0.33511885069355773,0,91.3,NORMAL
2904,M17763,M,300.7,309.5,1733.0,26.7,108.0,0,0,0,0,0,0,2026-01-03 00:24:00,8.800000000000011,4845.498261117289,2883.6,309.5266666666667,0.11629191513897502,1553.1333333333334,114.98376697024199,36.78,7.720769761771622,-2.7000000000000006,0.0,27.928828880683742,0,0.38800940480908097,0,76.3,NORMAL
2905,L50084,L,300.6,309.4,2496.0,13.5,111.0,0,0,0,0,0,0,2026-01-03 00:25:00,8.799999999999955,3528.6368685120556,1498.5,309.5066666666667,0.10997835286148486,1618.0,268.6037974415107,35.13333333333333,9.760757191549395,-5.42,0.0,92.06918499579179,1,0.34017533542832773,0,21.7,CRITICAL
2906,L50085,L,300.6,309.4,1552.0,36.4,113.0,0,0,0,0,0,0,2026-01-03 00:26:00,8.799999999999955,5915.912182023914,4113.2,309.4866666666666,0.09904304020180184,1615.2666666666667,269.0845503519207,35.4,9.735355302049586,0.5799999999999997,0.01999999999999318,17.20286222539674,0,0.917102126144256,0,85.4,NORMAL
2907,L50086,L,300.6,309.3,1409.0,38.7,115.0,0,0,0,0,0,0,2026-01-03 00:27:00,8.699999999999989,5710.190223091344,4450.5,309.46666666666664,0.10465362370828644,1597.0666666666666,273.4455983154518,35.93333333333333,9.678449305151252,-0.31999999999999884,-0.01999999999999318,15.906253533723847,0,1.609942853748794,0,86.5,NORMAL
2908,M17767,M,300.6,309.4,1581.0,35.7,117.0,0,0,0,0,0,0,2026-01-03 00:28:00,8.799999999999955,5910.561002537302,4176.900000000001,309.4533333333333,0.09904304020182837,1613.8666666666666,263.3546947333488,34.693333333333335,8.242179554555115,0.1,0.0,20.09148468414909,0,0.8663092279872733,0,82.9,NORMAL
2909,L50088,L,300.7,309.5,1251.0,59.9,120.0,0,0,0,0,0,0,2026-01-03 00:29:00,8.800000000000011,7847.164377916192,7188.0,309.4466666666667,0.09154754165924046,1592.7333333333333,279.5211381392592,36.34,10.506854905251217,6.640000000000001,0.0,54.10493118567658,0,1.1813246173304415,0,54.0,WATCH
2910,L50089,L,300.7,309.6,1500.0,44.1,122.0,0,0,0,0,0,0,2026-01-03 00:30:00,8.900000000000034,6927.211801165495,5380.2,309.44666666666666,0.09154754165924046,1577.2,277.63727621279054,37.626666666666665,10.169033292070536,6.12,0.0400000000000091,27.64383130853106,0,0.4092848944120091,0,76.5,NORMAL
2911,L50090,L,300.6,309.5,1576.0,38.8,124.0,0,0,0,0,0,0,2026-01-03 00:31:00,8.899999999999977,6403.487361861051,4811.2,309.43999999999994,0.08280786713858765,1584.0666666666666,276.1457862037649,37.00666666666667,9.76015710256079,0.4799999999999997,0.02000000000000455,10.94782897557826,0,0.8324982840020716,0,90.7,NORMAL
2912,M17771,M,300.7,309.5,1352.0,44.0,126.0,0,0,0,0,0,0,2026-01-03 00:32:00,8.800000000000011,6229.568792558321,5544.0,309.43999999999994,0.08280786713858765,1565.3333333333333,282.0571539515322,37.85333333333333,9.780583291594127,1.0599999999999994,0.039999999999997725,19.450717091188853,0,0.3621305896208888,0,83.5,NORMAL
2913,L50092,L,300.7,309.6,1661.0,30.3,129.0,0,0,0,0,0,0,2026-01-03 00:33:00,8.900000000000034,5270.367251588773,3908.7000000000003,309.44666666666666,0.09154754165924046,1574.0666666666666,282.9117648078052,37.19333333333334,9.943588506216125,-1.0800000000000005,0.0400000000000091,23.790370709207625,0,1.5659889323947451,0,79.8,NORMAL
2914,L50093,L,300.7,309.6,1541.0,34.6,131.0,0,0,0,0,0,0,2026-01-03 00:34:00,8.900000000000034,5583.5107353230915,4532.6,309.45333333333326,0.09904304020182836,1573.4666666666667,282.9759875392429,36.82,9.927753306478108,-5.06,0.02000000000000455,26.685438391732358,0,0.8400786003607816,0,77.3,NORMAL
2915,H32328,H,300.6,309.6,1888.0,20.5,133.0,0,0,0,0,0,0,2026-01-03 00:35:00,9.0,4053.073402151312,2726.5,309.46666666666664,0.10465362370828643,1605.3333333333333,290.0779862299762,35.480000000000004,10.707020393848504,-4.720000000000001,0.0,60.97747823012448,0,1.5004660320469045,0,48.2,WARNING
2916,L50095,L,300.5,309.5,1255.0,62.1,138.0,0,0,0,0,0,0,2026-01-03 00:36:00,9.0,8161.386475128244,8569.800000000001,309.47999999999996,0.09411239482679976,1584.0666666666666,303.9032897548326,37.38666666666666,12.691778366140777,4.660000000000001,0.0,63.80859354640746,0,1.2139687032805806,0,45.8,WARNING
2917,L50096,L,300.6,309.6,1411.0,41.6,140.0,0,0,0,0,0,0,2026-01-03 00:37:00,9.0,6146.798298111741,5824.0,309.4933333333334,0.0961150104873619,1583.1333333333334,304.44771229853205,37.473333333333336,12.71750574526913,-0.4799999999999997,0.02000000000000455,22.94460732652773,0,3.686068240496353,0,80.5,NORMAL
2918,L50097,L,300.6,309.5,1516.0,39.0,142.0,0,0,0,0,0,0,2026-01-03 00:38:00,8.899999999999977,6191.450801694764,5538.0,309.5,0.09258200999285919,1581.4666666666667,304.763108628575,37.72666666666667,12.706829809575817,1.7399999999999998,-0.02000000000000455,22.911895886437186,0,0.7373692181702062,0,80.5,NORMAL
2919,M17778,M,300.6,309.5,1492.0,34.0,144.0,0,0,0,0,0,0,2026-01-03 00:39:00,8.899999999999977,5312.223737710101,4896.0,309.5,0.09258200999285919,1565.4,302.5484140714393,38.21333333333334,12.390195816893003,-0.12000000000000029,-0.02000000000000455,22.67537954268595,0,0.9134761941607268,0,80.7,NORMAL
2920,L50099,L,300.6,309.6,1726.0,30.0,147.0,0,0,0,0,0,0,2026-01-03 00:40:00,9.0,5422.388920095983,4410.0,309.5133333333333,0.09154754165918397,1514.0666666666666,169.39955585481883,39.31333333333334,10.649605402929026,1.9,0.0,12.154524628284454,0,1.154904391212679,0,89.7,NORMAL
2921,L50100,L,300.7,309.7,1598.0,33.7,149.0,0,0,0,0,0,0,2026-01-03 00:41:00,9.0,5639.43108455699,5021.3,309.53333333333336,0.09759000730963799,1517.1333333333334,170.5478008681224,39.13333333333333,10.724915362081395,-5.68,0.039999999999997725,21.691641863362936,0,0.38776844572771857,0,81.6,NORMAL
2922,L50101,L,300.8,309.8,1657.0,31.1,151.0,0,0,0,0,0,0,2026-01-03 00:42:00,9.0,5396.491724654891,4696.1,309.56666666666666,0.09759000730963799,1533.6666666666667,171.3353714905648,38.62666666666667,10.924511539696072,-2.1,0.039999999999997725,12.832822857993179,0,0.9843039460416102,0,89.1,NORMAL
2923,L50102,L,300.8,309.7,1481.0,38.1,153.0,0,0,0,0,0,0,2026-01-03 00:43:00,8.899999999999977,5908.927374357435,5829.3,309.58666666666664,0.09154754165917112,1527.0,171.30757634817567,38.78666666666666,10.896124256336469,-0.17999999999999972,0.039999999999997725,6.296953123671653,0,1.1865673060426443,0,94.6,NORMAL
2924,M17783,M,300.7,309.7,1397.0,51.3,155.0,0,0,0,0,0,0,2026-01-03 00:44:00,9.0,7504.8564423810485,7951.5,309.6,0.09258200999284193,1536.7333333333333,158.14797169860026,38.21333333333334,9.885188535427782,3.4599999999999995,0.039999999999997725,17.649958022215394,0,1.6876695680120946,0,85.0,NORMAL
2925,L50104,L,300.8,309.7,1461.0,44.3,158.0,0,0,0,0,0,0,2026-01-03 00:45:00,8.899999999999977,6777.703406781155,6999.4,309.6066666666667,0.0961150104873412,1534.1333333333334,159.1126585009452,38.22666666666667,9.893826839186644,2.8599999999999994,0.01999999999999318,2.7603344576959983,0,0.8806012484109499,0,97.7,NORMAL
2926,M17785,M,300.7,309.6,1388.0,51.1,160.0,0,0,0,0,0,0,2026-01-03 00:46:00,8.900000000000034,7427.437127421084,8176.0,309.6133333333334,0.09154754165918146,1521.6,162.9376743245283,39.04666666666667,10.43940793796459,3.4799999999999995,-0.01999999999999318,16.98247658513275,0,1.0647963986925582,0,85.6,NORMAL
2927,L50106,L,300.7,309.7,1507.0,52.4,163.0,0,0,0,0,0,0,2026-01-03 00:47:00,9.0,8269.38395858315,8541.199999999999,309.6266666666667,0.08837151018519725,1531.9333333333334,156.18874418319692,39.60666666666667,10.937515170057493,4.26,-0.02000000000000455,26.82144403607669,0,0.6693419675098596,0,77.2,NORMAL
2928,M17787,M,300.7,309.6,1421.0,49.8,165.0,0,0,0,0,0,0,2026-01-03 00:48:00,8.900000000000034,7410.577246846819,8217.0,309.62666666666667,0.08837151018519725,1515.9333333333334,154.3041831979331,40.90666666666666,10.911165098628228,2.339999999999999,-0.01999999999999318,12.872336388940608,0,2.233192316661103,0,89.1,NORMAL
2929,M17788,M,300.8,309.7,1258.0,54.9,168.0,0,0,0,0,0,0,2026-01-03 00:49:00,8.899999999999977,7232.3861115352065,9223.199999999999,309.6333333333333,0.08997354110030058,1497.0666666666666,167.7368119860351,42.260000000000005,11.324171366720627,0.7200000000000003,0.0,32.06283657089536,0,0.07900566365366518,0,72.7,WATCH
2930,M17789,M,300.8,309.7,1482.0,39.0,171.0,0,0,0,0,0,0,2026-01-03 00:50:00,8.899999999999977,6052.592406406096,6669.0,309.64000000000004,0.091025898999154,1470.0,128.25978102496467,43.49333333333334,9.671863955874787,-1.0599999999999994,0.0,18.442402909526866,0,0.8219036853914884,0,84.3,NORMAL
2931,H32344,H,300.7,309.6,1403.0,51.3,174.0,0,0,0,0,0,0,2026-01-03 00:51:00,8.900000000000034,7537.0891830068795,8926.199999999999,309.64666666666665,0.08338093880060912,1479.8666666666666,115.60762868221215,42.77333333333333,8.521356923021221,0.03999999999999915,0.0,28.455324961236727,0,1.7587309659269728,0,75.8,NORMAL
2932,L50111,L,300.8,309.7,1373.0,45.4,179.0,0,0,0,0,0,0,2026-01-03 00:52:00,8.899999999999977,6527.622159579896,8126.599999999999,309.6533333333333,0.08338093880061148,1477.3333333333333,117.62328891524217,43.026666666666664,8.54044718356339,-1.4,0.0,22.08930631268225,0,0.12338740414699673,0,81.2,NORMAL
2933,L50112,L,300.9,309.7,1460.0,42.1,181.0,0,0,0,0,0,0,2026-01-03 00:53:00,8.800000000000011,6436.704468185008,7620.1,309.6666666666667,0.07237468646554432,1473.6,117.196294431914,43.233333333333334,8.473291371519352,-1.5399999999999991,0.01999999999999318,19.827784849121112,0,0.983630640088804,0,83.1,NORMAL
2934,M17793,M,300.8,309.7,1751.0,27.9,183.0,0,0,0,0,0,0,2026-01-03 00:54:00,8.899999999999977,5115.8637248852265,5105.7,309.68,0.056061191083915135,1490.8666666666666,137.433031310666,42.82666666666667,9.07323116698355,-5.4,0.0,35.63223332481782,0,0.666381688040009,0,69.7,WATCH
2935,M17794,M,300.8,309.6,1546.0,42.3,186.0,0,0,0,0,0,0,2026-01-03 00:55:00,8.800000000000011,6848.232161854245,7867.799999999999,309.68000000000006,0.056061191083915135,1478.8666666666666,122.48082454389672,43.64666666666667,8.35890172781302,0.6599999999999995,-0.01999999999999318,23.372312850183754,0,0.39382364225480254,0,80.1,NORMAL
2936,M17795,M,300.8,309.7,1680.0,28.2,189.0,0,0,0,0,0,0,2026-01-03 00:56:00,8.899999999999977,4961.203118549001,5329.8,309.68,0.056061191083915135,1484.3333333333333,129.7897567313437,43.279999999999994,8.927661667936373,-4.619999999999999,0.01999999999999318,29.08159906810681,0,0.9131315687664482,0,75.3,NORMAL
2937,M17796,M,300.9,309.7,1394.0,48.8,192.0,0,0,0,0,0,0,2026-01-03 00:57:00,8.800000000000011,7123.791725476119,9369.599999999999,309.67333333333335,0.04577377085327394,1466.8,122.34914910090198,44.46,8.354109339548998,0.6799999999999997,0.0,46.79244932992194,0,3.6487838662965606,0,60.2,WATCH
2938,L50117,L,300.7,309.6,1810.0,26.0,195.0,0,0,0,0,0,0,2026-01-03 00:58:00,8.900000000000034,4928.111675931189,5070.0,309.6666666666667,0.04879500367703956,1488.7333333333333,151.17136287134997,43.653333333333336,9.515541172709055,-3.22,-0.01999999999999318,34.67906061116235,0,0.5712966216284328,0,70.5,WATCH
2939,L50118,L,300.7,309.5,1479.0,34.5,197.0,0,0,0,0,0,0,2026-01-03 00:59:00,8.800000000000011,5343.3778648582,6796.5,309.6533333333333,0.06399404736479618,1494.2,149.0854021789442,42.53333333333333,9.539891184364834,1.3200000000000003,-0.039999999999997725,20.698156203346286,0,0.49105630063816647,0,82.4,NORMAL
2940,L50119,L,300.9,309.7,1431.0,41.4,199.0,0,0,0,0,0,0,2026-01-03 01:00:00,8.800000000000011,6203.954340456052,8238.6,309.65333333333336,0.06399404736479618,1492.2,149.76228783356396,42.34,9.530912113448736,-0.17999999999999972,0.01999999999999318,20.706373720271703,0,2.089127210908149,0,82.4,NORMAL
2941,L50120,L,300.9,309.7,2355.0,14.4,201.0,0,0,0,0,0,0,2026-01-03 01:01:00,8.800000000000011,3551.256335617902,2894.4,309.66,0.0632455532262157,1556.6666666666667,265.28008558790094,39.89333333333333,11.606184722359167,-2.76,0.0,72.18691271512665,0,2.4615666241679572,0,38.6,WARNING
2942,M17801,M,300.7,309.6,1996.0,19.8,203.0,1,1,0,0,0,0,2026-01-03 01:02:00,8.900000000000034,4138.6084981330505,4019.4,309.6533333333333,0.06399404736479618,1589.2666666666667,287.82868582014646,37.72,12.137086023541974,-5.799999999999999,-0.01999999999999318,69.96964662847004,0,93.57372516243088,1,6.4,CRITICAL
