udi,timestamp,product_id,product_type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,temp_diff_k,power_watts,strain_index,failure_probability_pct,anomaly_score_pct,health_score,risk_tier,machine_failure
1829,2026-01-02 06:29:00,L49008,L,297.8,307.2,1351.0,56.3,174.0,9.399999999999977,7965.120710082977,9796.199999999999,0.3780260831582454,66.05131074601151,43.9,WARNING,0
1830,2026-01-02 06:30:00,L49009,L,297.8,307.2,1880.0,23.0,176.0,9.399999999999977,4528.082211374089,4048.0,0.8936899231009744,90.27130816509265,23.3,CRITICAL,0
1831,2026-01-02 06:31:00,L49010,L,297.8,307.3,1859.0,24.0,178.0,9.5,4672.176594418741,4272.0,1.2758011624482821,66.53287035929063,43.4,WARNING,0
1832,2026-01-02 06:32:00,M16691,M,297.8,307.3,1315.0,54.0,180.0,9.5,7436.14981104704,9720.0,0.05866995969564267,56.136524045768525,52.3,WATCH,0
1833,2026-01-02 06:33:00,M16692,M,297.8,307.4,1330.0,51.7,183.0,9.599999999999966,7200.635081782925,9461.1,0.0645018225784161,50.114966393276504,57.4,WATCH,0
1834,2026-01-02 06:34:00,L49013,L,297.8,307.3,1327.0,61.0,186.0,9.5,8476.7500176711,11346.0,98.89063722667548,83.53484935768026,1.1,CRITICAL,1
1835,2026-01-02 06:35:00,L49014,L,297.8,307.2,1498.0,38.1,188.0,9.399999999999977,5976.754359748438,7162.8,0.7373617856463017,43.01003511178826,63.4,WATCH,0
1836,2026-01-02 06:36:00,H31249,H,297.8,307.3,1555.0,35.8,190.0,9.5,5829.644047756339,6801.999999999999,1.3715333277125115,38.849713461175014,67.0,WATCH,0
1837,2026-01-02 06:37:00,L49016,L,297.7,307.2,1518.0,35.8,195.0,9.5,5690.932260124839,6980.999999999999,0.42082132097869557,42.20196327103887,64.1,WATCH,0
1838,2026-01-02 06:38:00,L49017,L,297.7,307.2,1392.0,43.0,197.0,9.5,6268.105662442355,8471.0,1.7931644867052554,47.21957519967431,59.9,WATCH,0
1839,2026-01-02 06:39:00,M16698,M,297.8,307.2,1456.0,39.6,199.0,9.399999999999977,6037.889752787296,7880.400000000001,0.6640582847442571,40.04708659892955,66.0,WATCH,0
1840,2026-01-02 06:40:00,L49019,L,297.7,307.1,1715.0,30.2,0.0,9.400000000000034,5423.7502769125385,0.0,0.3523059997685379,51.96072826718615,55.8,WATCH,0
1841,2026-01-02 06:41:00,M16700,M,297.7,307.2,1405.0,43.7,2.0,9.5,6429.635884714432,87.4,0.27225758798458766,41.598892073324976,64.6,WATCH,0
1842,2026-01-02 06:42:00,L49021,L,297.7,307.2,1668.0,37.8,5.0,9.5,6602.6224481965955,189.0,0.3062098522555376,35.1145228156352,70.2,WATCH,0
1843,2026-01-02 06:43:00,H31256,H,297.7,307.1,1855.0,22.5,7.0,9.400000000000034,4370.7407793068,157.5,0.36324268385425373,69.57690215191337,40.9,WARNING,0
1844,2026-01-02 06:44:00,L49023,L,297.6,307.1,1496.0,39.2,12.0,9.5,6141.101543433232,470.40000000000003,0.2680062284269574,31.063753345374657,73.6,WATCH,0
1845,2026-01-02 06:45:00,M16704,M,297.6,307.1,1471.0,44.9,14.0,9.5,6916.519914167777,628.6,0.266001479231902,29.574792928409437,74.9,WATCH,0
1846,2026-01-02 06:46:00,L49025,L,297.7,307.2,1444.0,40.0,17.0,9.5,6048.6130557115475,680.0,0.3616398540889443,23.915528134547838,79.7,NORMAL,0
1847,2026-01-02 06:47:00,H31260,H,297.7,307.3,1514.0,38.6,19.0,9.600000000000023,6119.864377094965,733.4,0.33465210931232464,20.75345674560393,82.4,NORMAL,0
1848,2026-01-02 06:48:00,L49027,L,297.8,307.3,1412.0,50.7,24.0,9.5,7496.719717408252,1216.8000000000002,1.3066270872688734,47.236144979112446,59.8,WATCH,0
1849,2026-01-02 06:49:00,H31262,H,297.7,307.2,1429.0,44.1,26.0,9.5,6599.323775910328,1146.6000000000001,1.503192092500967,37.89222675395643,67.8,WATCH,0
1850,2026-01-02 06:50:00,L49029,L,297.7,307.2,1668.0,32.7,31.0,9.5,5711.792435344675,1013.7,0.2551162267711635,40.754127260975594,65.4,WATCH,0
1851,2026-01-02 06:51:00,M16710,M,297.7,307.2,1372.0,52.8,33.0,9.5,7586.066612476346,1742.3999999999999,0.6483141466231019,35.52493453323752,69.8,WATCH,0
1852,2026-01-02 06:52:00,M16711,M,297.7,307.3,1365.0,49.2,36.0,9.600000000000023,7032.769314326111,1771.2,0.21375465105731634,31.95000131832314,72.8,WATCH,0
1853,2026-01-02 06:53:00,M16712,M,297.6,307.1,1526.0,39.1,39.0,9.5,6248.271740822693,1524.9,0.2462193344570159,30.66068519752438,73.9,WATCH,0
1854,2026-01-02 06:54:00,L49033,L,297.6,307.2,1486.0,40.6,42.0,9.599999999999966,6317.910377977266,1705.2,0.36648221657580987,21.36015708220549,81.8,NORMAL,0
1855,2026-01-02 06:55:00,M16714,M,297.6,307.2,1470.0,42.6,44.0,9.599999999999966,6557.760505103334,1874.4,0.19929425703638626,22.91129861776184,80.5,NORMAL,0
1856,2026-01-02 06:56:00,H31269,H,297.7,307.3,1249.0,62.8,47.0,9.600000000000023,8213.924376271778,2951.6,1.0205537058643954,60.61966840304858,48.5,WARNING,0
1857,2026-01-02 06:57:00,M16716,M,297.8,307.4,1752.0,26.1,52.0,9.599999999999966,4788.541186307707,1357.2,0.34952392233657065,41.91462990675105,64.4,WATCH,0
1858,2026-01-02 06:58:00,L49037,L,297.7,307.4,1643.0,36.5,55.0,9.699999999999989,6279.991354648437,2007.5,0.2982853280922569,37.85763352567887,67.8,WATCH,0
1859,2026-01-02 06:59:00,M16718,M,297.8,307.4,1488.0,36.1,57.0,9.599999999999966,5625.21014181174,2057.7000000000003,0.27328613297242976,21.62024888600051,81.6,NORMAL,0
1860,2026-01-02 07:00:00,L49039,L,297.8,307.4,1355.0,45.8,60.0,9.599999999999966,6498.803282970966,2748.0,0.1257660852383857,25.918478807581973,78.0,NORMAL,0
1861,2026-01-02 07:01:00,L49040,L,297.8,307.6,1607.0,30.3,62.0,9.800000000000011,5099.024788261986,1878.6000000000001,1.6596325774498606,55.11164947966791,53.2,WATCH,0
1862,2026-01-02 07:02:00,M16721,M,297.9,307.6,1609.0,30.3,64.0,9.700000000000045,5105.370805422236,1939.2,0.6976036596507892,28.106789686375638,76.1,NORMAL,0
1863,2026-01-02 07:03:00,L49042,L,297.9,307.7,1517.0,44.4,67.0,9.800000000000011,7053.37816213366,2974.7999999999997,0.9811952257830103,29.64303436622309,74.8,WATCH,0
1864,2026-01-02 07:04:00,M16723,M,297.9,307.7,1517.0,39.5,69.0,9.800000000000011,6274.964806402693,2725.5,0.9414787105724329,30.11529482763311,74.4,WATCH,0
1865,2026-01-02 07:05:00,L49044,L,297.9,307.7,1546.0,37.6,72.0,9.800000000000011,6087.317477203774,2707.2000000000003,1.125611693061206,37.09318122631481,68.5,WATCH,0
1866,2026-01-02 07:06:00,L49045,L,297.9,307.7,1567.0,34.7,74.0,9.800000000000011,5694.126212655989,2567.8,0.5395636441992784,26.445593683983144,77.5,NORMAL,0
1867,2026-01-02 07:07:00,M16726,M,298.1,307.9,1662.0,28.9,76.0,9.799999999999955,5029.878333956473,2196.4,3.529127130115179,56.65276004004176,51.8,WATCH,0
1868,2026-01-02 07:08:00,L49047,L,298.1,307.9,1502.0,41.8,79.0,9.799999999999955,6574.68321753067,3302.2,0.3747845356469264,35.722477839064624,69.6,WATCH,0
1869,2026-01-02 07:09:00,L49048,L,298.3,308.0,1361.0,56.9,81.0,9.699999999999989,8109.592084246062,4608.9,0.16445732466900556,69.71220785071954,40.7,WARNING,0
1870,2026-01-02 07:10:00,M16729,M,298.3,308.1,1630.0,32.7,83.0,9.800000000000011,5581.667667632986,2714.1000000000004,1.0509822358813563,57.24888388022963,51.3,WATCH,0
1871,2026-01-02 07:11:00,L49050,L,298.3,308.0,1486.0,42.3,86.0,9.699999999999989,6582.453423360549,3637.7999999999997,1.058523991139577,54.4435694820741,53.7,WATCH,0
1872,2026-01-02 07:12:00,L49051,L,298.3,308.1,1840.0,21.5,88.0,9.800000000000011,4142.713512533741,1892.0,0.4625610599177111,72.60447963234238,38.3,WARNING,0
1873,2026-01-02 07:13:00,L49052,L,298.3,308.1,1326.0,58.4,90.0,9.800000000000011,8109.330284858261,5256.0,0.08095391579517429,72.03927123647756,38.8,WARNING,0
1874,2026-01-02 07:14:00,L49053,L,298.4,308.1,1367.0,57.8,92.0,9.700000000000045,8274.180123367629,5317.599999999999,0.1589023430433051,54.97276855269164,53.3,WATCH,0
1875,2026-01-02 07:15:00,L49054,L,298.4,308.1,1598.0,32.7,94.0,9.700000000000045,5472.088915875774,3073.8,0.6976934799060109,24.740482371082347,79.0,NORMAL,0
1876,2026-01-02 07:16:00,L49055,L,298.3,308.0,1363.0,50.1,96.0,9.699999999999989,7150.924614027623,4809.6,0.11954750886423614,24.989693198526265,78.8,NORMAL,0
1877,2026-01-02 07:17:00,L49056,L,298.3,308.0,1242.0,62.0,98.0,9.699999999999989,8063.840023234281,6076.0,0.3660678850263411,68.13704935991223,42.1,WARNING,0
1878,2026-01-02 07:18:00,M16737,M,298.2,307.8,1566.0,33.8,100.0,9.600000000000023,5542.9004142876865,3379.9999999999995,0.06553594224857903,40.946435122273584,65.2,WATCH,0
1879,2026-01-02 07:19:00,M16738,M,298.1,307.7,1424.0,47.7,103.0,9.599999999999966,7113.068422551867,4913.1,0.9514208869135821,39.72968029838362,66.2,WATCH,0
1880,2026-01-02 07:20:00,M16739,M,298.2,307.7,1608.0,33.8,106.0,9.5,5691.560578655556,3582.7999999999997,0.10471429695933664,38.74607546776694,67.1,WATCH,0
1881,2026-01-02 07:21:00,L49060,L,298.1,307.7,1705.0,29.1,109.0,9.599999999999966,5195.72301013948,3171.9,0.46140018183951864,48.93294566993197,58.4,WATCH,0
1882,2026-01-02 07:22:00,L49061,L,298.0,307.6,1548.0,45.8,111.0,9.600000000000023,7424.4630863756865,5083.799999999999,0.19355087815737043,49.28158050234697,58.1,WATCH,0
1883,2026-01-02 07:23:00,M16742,M,298.0,307.6,1581.0,43.4,113.0,9.600000000000023,7185.387885437503,4904.2,0.36520916583993085,39.862224217278516,66.1,WATCH,0
1884,2026-01-02 07:24:00,M16743,M,298.0,307.6,1472.0,46.7,116.0,9.600000000000023,7198.6872943377,5417.200000000001,0.538766582518433,31.49471217767263,73.2,WATCH,0
1885,2026-01-02 07:25:00,M16744,M,298.0,307.6,1792.0,26.0,119.0,9.600000000000023,4879.102830535188,3094.0,0.3448889056579397,53.52871294262549,54.5,WATCH,0
1886,2026-01-02 07:26:00,L49065,L,298.0,307.6,1683.0,32.8,122.0,9.600000000000023,5780.781810017506,4001.5999999999995,0.49179412361863606,44.37848665770326,62.3,WATCH,0
1887,2026-01-02 07:27:00,L49066,L,297.9,307.6,1503.0,40.7,124.0,9.700000000000045,6405.92733215534,5046.8,0.5282670424649556,26.029971528070973,77.9,NORMAL,0
1888,2026-01-02 07:28:00,M16747,M,297.9,307.5,1642.0,32.4,126.0,9.600000000000023,5571.174748169995,4082.3999999999996,0.39399481372985645,28.458177852959484,75.8,NORMAL,0
1889,2026-01-02 07:29:00,M16748,M,297.8,307.4,1902.0,24.3,129.0,9.599999999999966,4840.000473973507,3134.7000000000003,0.5495419035076208,64.73009123315096,45.0,WARNING,0
1890,2026-01-02 07:30:00,H31303,H,297.7,307.4,1432.0,40.2,132.0,9.699999999999989,6028.339311120382,5306.400000000001,2.599335194456697,26.424487798950814,77.5,NORMAL,0
1891,2026-01-02 07:31:00,L49070,L,297.8,307.4,1512.0,40.8,137.0,9.599999999999966,6460.119805429764,5589.599999999999,0.6073316817802683,19.799236927935972,83.2,NORMAL,0
1892,2026-01-02 07:32:00,L49071,L,297.7,307.4,1764.0,29.0,139.0,9.699999999999989,5357.043792901315,4031.0,1.7765795987913329,44.36095203801174,62.3,WATCH,0
1893,2026-01-02 07:33:00,M16752,M,297.8,307.4,1438.0,43.6,141.0,9.599999999999966,6565.593542786285,6147.6,1.2985237291144436,24.191453437002203,79.4,NORMAL,0
1894,2026-01-02 07:34:00,L49073,L,297.8,307.5,1631.0,29.9,144.0,9.699999999999989,5106.857825944935,4305.599999999999,1.5115856478126033,38.71881814062566,67.1,WATCH,0
1895,2026-01-02 07:35:00,H31308,H,297.9,307.5,1880.0,23.3,146.0,9.600000000000023,4587.144153261577,3401.8,0.8636476572723742,64.26560293977508,45.4,WARNING,0
1896,2026-01-02 07:36:00,L49075,L,297.9,307.6,1344.0,54.3,151.0,9.700000000000045,7642.363952828674,8199.3,0.5390535910308939,50.0257016221113,57.5,WATCH,0
1897,2026-01-02 07:37:00,L49076,L,297.9,307.5,1574.0,35.8,153.0,9.600000000000023,5900.874425188732,5477.4,1.0276701364197367,26.815974418870702,77.2,NORMAL,0
1898,2026-01-02 07:38:00,L49077,L,297.8,307.4,1418.0,41.2,155.0,9.599999999999966,6117.895645698716,6386.0,1.780638574083981,24.48737240872141,79.2,NORMAL,0
1899,2026-01-02 07:39:00,L49078,L,297.8,307.5,1372.0,54.1,157.0,9.699999999999989,7772.844767707771,8493.7,1.5668192865898516,46.365181460159256,60.6,WATCH,0
1900,2026-01-02 07:40:00,L49079,L,297.8,307.5,1388.0,40.0,159.0,9.699999999999989,5814.04080424351,6360.0,1.522683608216001,23.146423630301562,80.3,NORMAL,0
1901,2026-01-02 07:41:00,H31314,H,297.9,307.6,1493.0,36.0,161.0,9.700000000000045,5628.477398171474,5796.0,0.6218072189082968,16.38643865283167,86.1,NORMAL,0
1902,2026-01-02 07:42:00,M16761,M,297.9,307.6,1505.0,40.1,166.0,9.700000000000045,6319.889581349027,6656.6,0.9865612396188636,12.386473679334987,89.5,NORMAL,0
1903,2026-01-02 07:43:00,L49082,L,298.0,307.6,1694.0,29.1,169.0,9.600000000000023,5162.202216525677,4917.900000000001,6.560408214060991,29.59871821971834,74.8,WATCH,0
1904,2026-01-02 07:44:00,L49083,L,297.9,307.6,1968.0,20.4,171.0,9.700000000000045,4204.204952740004,3488.3999999999996,1.093594521476714,68.31395137066285,41.9,WARNING,0
1905,2026-01-02 07:45:00,M16764,M,298.0,307.6,1569.0,35.6,173.0,9.600000000000023,5849.268529865764,6158.8,1.0883378118195781,18.302776403521555,84.4,NORMAL,0
1906,2026-01-02 07:46:00,L49085,L,297.9,307.6,1687.0,29.1,176.0,9.700000000000045,5140.870802407801,5121.6,11.278890744398034,31.798662071783546,73.0,WATCH,0
1907,2026-01-02 07:47:00,L49086,L,297.9,307.6,1430.0,52.4,178.0,9.700000000000045,7846.860690626347,9327.199999999999,2.1272253291868557,31.345807447679004,73.4,WATCH,0
1908,2026-01-02 07:48:00,L49087,L,297.9,307.6,1504.0,42.4,180.0,9.700000000000045,6677.936896078656,7632.0,0.6816294872188138,21.11050095032026,82.1,NORMAL,0
1909,2026-01-02 07:49:00,L49088,L,297.9,307.6,1977.0,20.2,182.0,9.700000000000045,4182.025308605661,3676.4,1.4603687444701814,62.88970485143255,46.5,WARNING,0
1910,2026-01-02 07:50:00,L49089,L,298.0,307.7,1435.0,45.6,184.0,9.699999999999989,6852.4418960100575,8390.4,1.8584625118825002,18.541221716558777,84.2,NORMAL,0
1911,2026-01-02 07:51:00,H31324,H,298.0,307.7,1547.0,36.8,186.0,9.699999999999989,5961.653771060182,6844.799999999999,2.082299554263332,17.72376902717442,84.9,NORMAL,0
1912,2026-01-02 07:52:00,M16771,M,298.1,307.8,1316.0,57.2,191.0,9.699999999999989,7882.8005105834145,10925.2,20.85907380695963,48.58342751310199,58.7,WATCH,0
1913,2026-01-02 07:53:00,M16772,M,298.0,307.7,1621.0,34.9,194.0,9.699999999999989,5924.300234409,6770.599999999999,3.5875806964030836,21.242900445880043,81.9,NORMAL,0
1914,2026-01-02 07:54:00,M16773,M,298.0,307.8,1492.0,40.2,197.0,9.800000000000011,6280.923360469003,7919.400000000001,0.9278557450220307,32.67922785196038,72.2,WATCH,0
1915,2026-01-02 07:55:00,L49094,L,298.0,307.7,1643.0,32.3,200.0,9.699999999999989,5557.362212469711,6459.999999999999,1.2966535709014213,35.480662186243705,69.8,WATCH,0
1916,2026-01-02 07:56:00,L49095,L,298.0,307.7,1492.0,38.7,202.0,9.699999999999989,6046.560548511204,7817.400000000001,13.251994466113235,27.57899015308557,76.6,NORMAL,0
1917,2026-01-02 07:57:00,L49096,L,298.0,307.7,1387.0,50.8,204.0,9.699999999999989,7378.512057829178,10363.199999999999,23.186894816702093,46.619167757277154,60.4,WATCH,0
1918,2026-01-02 07:58:00,M16777,M,298.1,307.9,1463.0,47.3,206.0,9.799999999999955,7246.596582304945,9743.8,30.59943580821556,34.44605249801445,69.4,WATCH,0
1919,2026-01-02 07:59:00,M16778,M,298.1,307.9,1496.0,40.0,0.0,9.799999999999955,6266.430146360441,0.0,0.30690241384260225,21.957715053345726,81.3,NORMAL,0
1920,2026-01-02 08:00:00,L49099,L,298.2,308.0,1658.0,30.0,3.0,9.800000000000011,5208.760619651877,90.0,1.233802795085502,39.45445377568604,66.5,WATCH,0
1921,2026-01-02 08:01:00,L49100,L,298.1,307.9,2161.0,17.5,5.0,9.799999999999955,3960.2393392377335,87.5,0.3144468043425051,79.41634086606624,32.5,WARNING,0
1922,2026-01-02 08:02:00,L49101,L,298.1,307.9,1665.0,32.0,7.0,9.799999999999955,5579.468552775473,224.0,0.2332772259245072,44.706513447189565,62.0,WATCH,0
1923,2026-01-02 08:03:00,L49102,L,298.0,307.8,1716.0,26.6,9.0,9.800000000000011,4779.996054289943,239.4,0.1998272232036613,56.21574395526293,52.2,WATCH,0
1924,2026-01-02 08:04:00,L49103,L,298.0,307.7,1529.0,34.1,11.0,9.699999999999989,5459.972840208429,375.1,0.26548535047210087,33.33806359021037,71.7,WATCH,0
1925,2026-01-02 08:05:00,L49104,L,297.9,307.7,1353.0,50.7,13.0,9.800000000000011,7183.471513918813,659.1,0.13013184135706,46.536452083461874,60.4,WATCH,0
1926,2026-01-02 08:06:00,L49105,L,297.9,307.7,1537.0,37.7,15.0,9.800000000000011,6067.975738433174,565.5,0.1321546261051107,32.626155950857445,72.3,WATCH,0
1927,2026-01-02 08:07:00,L49106,L,298.0,307.7,1606.0,30.8,17.0,9.699999999999989,5179.941743042948,523.6,0.3924984211199749,40.99703015448925,65.2,WATCH,0
1928,2026-01-02 08:08:00,H31341,H,298.0,307.8,1314.0,47.8,19.0,9.800000000000011,6577.364043261735,908.1999999999999,0.04101086669102117,41.478737888183126,64.7,WATCH,0
1929,2026-01-02 08:09:00,L49108,L,298.0,307.8,1623.0,29.9,24.0,9.800000000000011,5081.808860520313,717.5999999999999,0.8641622720715314,29.73666837442121,74.7,WATCH,0
1930,2026-01-02 08:10:00,M16789,M,298.0,307.8,1483.0,50.9,26.0,9.800000000000011,7904.739299280981,1323.3999999999999,0.7896358482757169,23.988864031580015,79.6,NORMAL,0
1931,2026-01-02 08:11:00,M16790,M,298.1,307.9,1569.0,37.0,29.0,9.799999999999955,6079.295943961609,1073.0,0.6263850759976547,20.74332938032305,82.4,NORMAL,0
1932,2026-01-02 08:12:00,M16791,M,298.2,308.0,1969.0,21.7,32.0,9.800000000000011,4474.392392924239,694.4,1.3339809227597315,71.30448352646378,39.4,WARNING,0
1933,2026-01-02 08:13:00,M16792,M,298.1,308.0,1686.0,29.3,35.0,9.899999999999977,5173.134958960169,1025.5,0.4063996810736558,59.560278864457,49.4,WARNING,0
1934,2026-01-02 08:14:00,L49113,L,298.1,308.0,1638.0,35.1,38.0,9.899999999999977,6020.736656898695,1333.8,0.43074171401392336,53.152654251736756,54.8,WATCH,0
1935,2026-01-02 08:15:00,L49114,L,298.1,307.9,1698.0,33.3,40.0,9.799999999999955,5921.211001632969,1332.0,0.19758162870148094,54.61000949651399,53.6,WATCH,0
1936,2026-01-02 08:16:00,M16795,M,298.1,307.9,1377.0,55.1,42.0,9.799999999999955,7945.37056426741,2314.2000000000003,0.6567324134183913,35.64628316858392,69.7,WATCH,0
1937,2026-01-02 08:17:00,M16796,M,298.1,308.0,2129.0,18.4,45.0,9.899999999999977,4102.249799155504,827.9999999999999,0.23356259339252838,74.2171878209518,36.9,WARNING,0
1938,2026-01-02 08:18:00,L49117,L,298.2,308.0,1411.0,42.4,48.0,9.800000000000011,6265.005957690813,2035.1999999999998,1.0533256812124,27.042871710700062,77.0,NORMAL,0
1939,2026-01-02 08:19:00,L49118,L,298.1,307.9,1517.0,40.8,50.0,9.799999999999955,6481.482635474174,2039.9999999999998,0.2548005987804927,20.809655646637427,82.3,NORMAL,0
1940,2026-01-02 08:20:00,M16799,M,298.1,307.9,1303.0,53.9,52.0,9.799999999999955,7354.646425637408,2802.7999999999997,0.07042943488211971,36.384445867921464,69.1,WATCH,0
1941,2026-01-02 08:21:00,L49120,L,298.1,307.9,1578.0,35.6,55.0,9.799999999999955,5882.820739406103,1958.0,0.3956038720567663,25.9121444262737,78.0,NORMAL,0
1942,2026-01-02 08:22:00,L49121,L,298.1,307.9,1425.0,58.2,57.0,9.799999999999955,8684.932890848982,3317.4,5.047172067027121,53.40250970537455,54.6,WATCH,0
1943,2026-01-02 08:23:00,L49122,L,298.1,308.0,1456.0,42.4,59.0,9.899999999999977,6464.8112504591245,2501.6,0.39553806522563006,16.081076030631987,86.3,NORMAL,0
1944,2026-01-02 08:24:00,L49123,L,298.1,308.0,1704.0,30.9,61.0,9.899999999999977,5513.872098168518,1884.8999999999999,0.6923485606916423,30.29331099783349,74.3,WATCH,0
1945,2026-01-02 08:25:00,L49124,L,298.1,308.1,1791.0,27.3,63.0,10.0,5120.199122747181,1719.9,0.7179151662581537,58.88075880906892,50.0,WARNING,0
1946,2026-01-02 08:26:00,L49125,L,298.1,308.1,1616.0,32.8,65.0,10.0,5550.649676166541,2132.0,0.32698029947607116,39.910709538374846,66.1,WATCH,0
1947,2026-01-02 08:27:00,L49126,L,298.2,308.1,1622.0,34.9,67.0,9.900000000000034,5927.954953862676,2338.2999999999997,0.445653932619993,30.678598791002443,73.9,WATCH,0
1948,2026-01-02 08:28:00,L49127,L,298.2,308.1,1462.0,49.9,69.0,9.900000000000034,7639.704071048635,3443.1,0.5696039063229205,15.887178390224868,86.5,NORMAL,0
1949,2026-01-02 08:29:00,L49128,L,298.1,308.1,1410.0,45.8,71.0,10.0,6762.592346117389,3251.7999999999997,2.5085386492035786,11.463449377121897,90.3,NORMAL,0
1950,2026-01-02 08:30:00,M16809,M,298.1,308.0,1543.0,41.9,73.0,9.899999999999977,6770.310192069707,3058.7,0.11202545648368023,9.253739948470155,92.1,NORMAL,0
1951,2026-01-02 08:31:00,M16810,M,298.0,307.9,1479.0,47.6,76.0,9.899999999999977,7372.312648326097,3617.6,0.2871844130918325,16.885228118067353,85.6,NORMAL,0
1952,2026-01-02 08:32:00,L49131,L,298.0,307.8,1839.0,22.7,79.0,9.800000000000011,4371.557593396733,1793.3,0.1483646618606878,37.85437338591844,67.8,WATCH,0
1953,2026-01-02 08:33:00,L49132,L,298.0,307.8,1266.0,60.5,81.0,9.800000000000011,8020.800203880101,4900.5,0.3752106236039956,49.68155657326855,57.8,WATCH,0
1954,2026-01-02 08:34:00,L49133,L,297.9,307.7,1593.0,34.9,83.0,9.800000000000011,5821.968089706068,2896.7,0.14745530756972303,26.678980360902756,77.3,NORMAL,0
1955,2026-01-02 08:35:00,L49134,L,297.9,307.8,1459.0,46.9,85.0,9.900000000000034,7165.66915554847,3986.5,0.4934646055801053,14.129121927126162,88.0,NORMAL,0
1956,2026-01-02 08:36:00,L49135,L,297.9,307.7,1308.0,55.2,87.0,9.800000000000011,7560.933871247627,4802.400000000001,0.19305556684154654,32.10301157267643,72.7,WATCH,0
1957,2026-01-02 08:37:00,M16816,M,297.9,307.7,1364.0,46.8,89.0,9.800000000000011,6684.806512014504,4165.2,0.059057376494157425,25.893642728999712,78.0,NORMAL,0
1958,2026-01-02 08:38:00,H31371,H,297.9,307.7,1618.0,35.9,92.0,9.800000000000011,6082.772639831581,3302.7999999999997,0.3122833874301313,28.665319052845774,75.6,NORMAL,0
1959,2026-01-02 08:39:00,H31372,H,297.9,307.7,1464.0,43.2,97.0,9.800000000000011,6622.979968591858,4190.400000000001,0.5513654110718205,13.95543157698923,88.1,NORMAL,0
1960,2026-01-02 08:40:00,M16819,M,297.8,307.6,1352.0,49.4,102.0,9.800000000000011,6994.106780735932,5038.8,0.04744347870366493,33.70723125024636,71.3,WATCH,0
1961,2026-01-02 08:41:00,L49140,L,297.8,307.6,1446.0,51.4,105.0,9.800000000000011,7783.232967415641,5397.0,0.970274387848075,35.602328290353235,69.7,WATCH,0
1962,2026-01-02 08:42:00,L49141,L,297.8,307.5,1448.0,51.2,107.0,9.699999999999989,7763.671317159289,5478.400000000001,0.8528552319841667,47.14008383337844,59.9,WATCH,0
1963,2026-01-02 08:43:00,L49142,L,297.8,307.5,1391.0,48.6,109.0,9.699999999999989,7079.327717452313,5297.400000000001,1.4437180662615916,50.81938522912633,56.8,WATCH,0
1964,2026-01-02 08:44:00,L49143,L,297.7,307.5,1379.0,43.3,111.0,9.800000000000011,6252.889882023468,4806.299999999999,0.04734551086609744,44.819595693621054,61.9,WATCH,0
