product_id,product_type,timestamp,health_score,failure_probability_pct,anomaly_score_pct,risk_tier,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min
L47783,L,2026-01-01 10:04:00,0.3,99.65281414403303,73.95311093699053,CRITICAL,297.9,309.8,1336.0,71.6,31.0
L47784,L,2026-01-01 10:05:00,69.0,0.26892927726317506,36.41681304272943,WATCH,297.9,309.9,1542.0,33.8,33.0
L47786,L,2026-01-01 10:07:00,57.3,0.09092987816651166,50.18680314309149,WATCH,297.9,309.8,1461.0,50.5,38.0
L47788,L,2026-01-01 10:09:00,62.5,0.5870776568885971,44.17432201854359,WATCH,298.0,309.9,1403.0,47.7,43.0
L47789,L,2026-01-01 10:10:00,77.5,0.2513805664927491,26.519607296949115,NORMAL,298.1,309.9,1629.0,32.5,45.0
L47790,L,2026-01-01 10:11:00,72.3,0.28335529660855163,32.598414849316974,WATCH,298.1,310.0,1534.0,33.7,47.0
L47791,L,2026-01-01 10:12:00,71.0,0.17550851181044755,34.13433505222444,WATCH,298.1,310.0,1553.0,40.9,49.0
L47792,L,2026-01-01 10:13:00,73.4,0.3092727247392357,31.294179763510925,WATCH,298.1,309.9,1563.0,32.8,51.0
L47793,L,2026-01-01 10:14:00,66.8,0.3689913616974951,39.04110267980238,WATCH,298.1,309.9,1634.0,30.0,53.0
L47795,L,2026-01-01 10:16:00,68.5,0.26161233347766893,37.06434304678937,WATCH,298.1,309.9,1642.0,30.4,58.0
L47799,L,2026-01-01 10:20:00,83.8,0.5612135656733614,19.036905037016925,NORMAL,298.3,310.0,1507.0,44.7,73.0
L47801,L,2026-01-01 10:22:00,75.4,2.2982023207307707,28.949248914294902,NORMAL,298.3,310.1,1408.0,45.3,78.0
L47803,L,2026-01-01 10:24:00,64.7,0.29189435711995665,41.4906646949371,WATCH,298.4,310.1,1926.0,23.7,83.0
L47805,L,2026-01-01 10:26:00,87.8,0.1829786535839872,14.379704111303365,NORMAL,298.3,310.1,1545.0,36.3,90.0
L47806,L,2026-01-01 10:27:00,88.7,0.17883925077359214,13.282857021325908,NORMAL,298.4,310.1,1533.0,35.2,92.0
L47807,L,2026-01-01 10:28:00,90.8,0.2317700245542128,10.768083307385327,NORMAL,298.4,310.1,1455.0,42.2,94.0
L47809,L,2026-01-01 10:30:00,91.1,0.45133951673415235,10.519630660482068,NORMAL,298.3,310.1,1523.0,45.9,99.0
L47810,L,2026-01-01 10:31:00,90.8,0.19477530946411692,10.858577012397438,NORMAL,298.3,310.0,1460.0,47.6,101.0
L47811,L,2026-01-01 10:32:00,91.9,0.15879620671664943,9.551864404997486,NORMAL,298.4,310.0,1554.0,37.3,103.0
L47813,L,2026-01-01 10:34:00,89.1,0.11828251980092316,12.79294458963287,NORMAL,298.3,310.0,1442.0,43.9,110.0
L47814,L,2026-01-01 10:35:00,92.7,0.15683307582168118,8.63273534548599,NORMAL,298.3,309.9,1507.0,41.6,112.0
L47815,L,2026-01-01 10:36:00,68.0,0.2200210690470824,37.597606613893774,WATCH,298.3,310.0,1858.0,23.9,114.0
L47816,L,2026-01-01 10:37:00,96.5,0.1879946229640975,4.08458186446843,NORMAL,298.3,309.9,1463.0,43.9,116.0
L47817,L,2026-01-01 10:38:00,88.2,0.13618889921687014,13.866766955081857,NORMAL,298.2,309.7,1585.0,37.4,118.0
L47818,L,2026-01-01 10:39:00,79.2,0.11904578534310971,24.513331121579192,NORMAL,298.0,309.6,1536.0,37.3,120.0
L47819,L,2026-01-01 10:40:00,69.4,0.3771335561055162,35.98706576170018,WATCH,298.0,309.6,1403.0,51.3,122.0
L47821,L,2026-01-01 10:42:00,57.8,0.4231638427801168,49.68414575713314,WATCH,297.9,309.5,1390.0,47.9,127.0
L47825,L,2026-01-01 10:46:00,59.4,0.3699616032331359,47.80512116720108,WATCH,297.7,309.4,1392.0,44.1,140.0
L47827,L,2026-01-01 10:48:00,62.0,0.2889586964134232,44.65846805136431,WATCH,297.7,309.3,1559.0,36.9,145.0
L47830,L,2026-01-01 10:51:00,77.0,0.15809938151428488,27.106459953525412,NORMAL,297.6,309.2,1611.0,33.1,155.0
L47831,L,2026-01-01 10:52:00,76.6,0.13932181090271128,27.571065550756103,NORMAL,297.6,309.1,1503.0,38.9,157.0
L47832,L,2026-01-01 10:53:00,81.2,0.3351268402157086,22.093985167618953,NORMAL,297.7,309.2,1391.0,44.5,159.0
L47833,L,2026-01-01 10:54:00,54.4,0.4819472160493178,53.65114524294617,WATCH,297.8,309.3,2015.0,20.1,161.0
L47834,L,2026-01-01 10:55:00,91.6,1.736455342308342,9.911247160311087,NORMAL,297.8,309.2,1683.0,30.9,163.0
L47835,L,2026-01-01 10:56:00,96.3,0.2982288419491019,4.340957691793069,NORMAL,297.7,309.1,1435.0,38.8,165.0
L47837,L,2026-01-01 10:58:00,59.6,0.9358829496501343,47.5094416064189,WATCH,297.7,309.2,1365.0,58.6,170.0
L47838,L,2026-01-01 10:59:00,87.6,0.14323957987663016,14.530582430850538,NORMAL,297.7,309.1,1562.0,36.8,172.0
L47839,L,2026-01-01 11:00:00,83.3,0.12539906989831798,19.59036553787497,NORMAL,297.6,309.1,1449.0,49.1,174.0
L47843,L,2026-01-01 11:04:00,86.1,1.1891690099418788,16.312537788081844,NORMAL,297.5,308.9,1469.0,44.0,185.0
L47844,L,2026-01-01 11:05:00,81.2,1.1962728894664174,22.105908805467568,NORMAL,297.5,308.9,1390.0,47.4,187.0
L47845,L,2026-01-01 11:06:00,76.0,0.5792379541737157,28.228490559041404,NORMAL,297.5,308.9,1729.0,28.1,189.0
L47846,L,2026-01-01 11:07:00,90.4,0.4118878331738002,11.295976266579153,NORMAL,297.5,309.0,1470.0,43.5,191.0
L47847,L,2026-01-01 11:08:00,81.3,0.5161427032876421,22.03444437520087,NORMAL,297.5,308.9,1459.0,48.5,193.0
L47848,L,2026-01-01 11:09:00,72.2,1.4316736851480552,32.757058351023645,WATCH,297.5,308.9,1738.0,24.0,195.0
L47850,L,2026-01-01 11:11:00,77.3,3.9076839694318135,26.70864627222656,NORMAL,297.6,309.0,1822.0,25.4,202.0
L47851,L,2026-01-01 11:12:00,87.6,12.36652168763366,10.068137611149941,NORMAL,297.5,308.9,1554.0,34.8,204.0
L47853,L,2026-01-01 11:14:00,71.1,6.88676538954031,34.04838822874723,WATCH,297.6,308.9,1449.0,47.7,209.0
L47854,L,2026-01-01 11:15:00,84.6,0.31666767097860826,18.10803612948952,NORMAL,297.8,309.0,1456.0,41.2,0.0
L47857,L,2026-01-01 11:18:00,82.5,0.5131019163245036,20.559235555965603,NORMAL,297.9,309.2,1478.0,39.7,10.0
L47859,L,2026-01-01 11:20:00,84.0,0.15177641465726122,18.855079951044402,NORMAL,297.8,309.2,1372.0,47.3,15.0
L47863,L,2026-01-01 11:24:00,52.3,0.18978315319528558,56.08616879520183,WATCH,297.7,309.0,1874.0,24.4,28.0
L47864,L,2026-01-01 11:25:00,91.0,0.16960476618861506,10.576138281427076,NORMAL,297.7,309.0,1538.0,43.2,30.0
L47871,L,2026-01-01 11:32:00,98.0,0.14798142524207972,2.350396520966048,NORMAL,297.7,309.1,1563.0,39.3,56.0
L47872,L,2026-01-01 11:33:00,97.6,0.13275490605502654,2.8179710353215515,NORMAL,297.7,309.1,1479.0,42.1,58.0
L47873,L,2026-01-01 11:34:00,90.3,0.13210121273175984,11.44628868354564,NORMAL,297.7,309.1,1477.0,38.3,60.0
L47874,L,2026-01-01 11:35:00,85.2,1.3712111530445352,17.385953664164322,NORMAL,297.6,309.1,1394.0,50.0,62.0
L47875,L,2026-01-01 11:36:00,94.6,0.4121194277598234,6.327385484021823,NORMAL,297.6,309.0,1487.0,45.4,64.0
L47878,L,2026-01-01 11:39:00,89.3,0.12865833524437245,12.570856627628372,NORMAL,297.6,308.8,1539.0,40.2,72.0
L47881,L,2026-01-01 11:42:00,88.2,0.13832675888962687,13.923976867161898,NORMAL,297.7,308.8,1515.0,40.1,82.0
L47884,L,2026-01-01 11:45:00,79.6,0.3311543939658683,23.97896975816001,NORMAL,297.7,308.9,1516.0,33.7,92.0
L47885,L,2026-01-01 11:46:00,82.5,1.4795916256936041,20.6344593806854,NORMAL,297.7,309.0,1507.0,38.2,94.0
L47887,L,2026-01-01 11:48:00,70.3,0.28773149834424716,34.9788871562291,WATCH,297.7,308.9,1838.0,27.3,99.0
L47891,L,2026-01-01 11:52:00,85.8,0.6443580413717718,16.720432290214365,NORMAL,297.5,308.7,1443.0,46.2,110.0
L47892,L,2026-01-01 11:53:00,86.3,0.5655186878771996,16.090738570087748,NORMAL,297.5,308.7,1453.0,37.6,112.0
L47893,L,2026-01-01 11:54:00,87.4,1.123106038585168,14.792952626098952,NORMAL,297.4,308.6,1439.0,46.4,114.0
L47894,L,2026-01-01 11:55:00,86.5,0.5534378394042502,15.855929383505988,NORMAL,297.4,308.6,1609.0,36.2,116.0
L47895,L,2026-01-01 11:56:00,63.4,0.5637196887224454,43.04176573046149,WATCH,297.4,308.6,1324.0,59.1,118.0
L47897,L,2026-01-01 11:58:00,95.1,0.45773279417241475,5.803242920589979,NORMAL,297.4,308.7,1545.0,36.9,125.0
L47898,L,2026-01-01 11:59:00,92.4,0.5174079999801704,8.944696238139183,NORMAL,297.5,308.8,1477.0,39.0,127.0
L47899,L,2026-01-01 12:00:00,63.9,1.5406528463534823,42.49945008419458,WATCH,297.4,308.8,1447.0,58.1,129.0
L47900,L,2026-01-01 12:01:00,55.3,0.1353251954711895,52.557617683900794,WATCH,297.4,308.9,1809.0,23.8,131.0
L47901,L,2026-01-01 12:02:00,79.9,0.6093594358310231,23.62504296902132,NORMAL,297.5,308.9,1696.0,30.9,133.0
L47902,L,2026-01-01 12:03:00,95.1,0.9364734923738463,5.810439144206078,NORMAL,297.5,308.9,1427.0,44.7,135.0
L47904,L,2026-01-01 12:05:00,92.1,0.8751508840642854,9.250257727604222,NORMAL,297.5,308.9,1390.0,44.6,140.0
L47905,L,2026-01-01 12:06:00,93.7,0.12171743918419808,7.448389641432729,NORMAL,297.4,308.8,1640.0,34.2,142.0
L47909,L,2026-01-01 12:10:00,86.2,0.30522519200281717,16.224862397528714,NORMAL,297.3,308.6,1586.0,37.7,155.0
L47912,L,2026-01-01 12:13:00,72.5,0.26420494550532914,32.33283821617742,WATCH,297.2,308.6,1924.0,22.1,163.0
L47915,L,2026-01-01 12:16:00,73.9,0.13677650378245176,30.74247481803891,WATCH,296.9,308.4,1557.0,32.4,173.0
L47916,L,2026-01-01 12:17:00,73.1,0.09484627478155785,31.68858270486704,WATCH,296.9,308.3,1555.0,38.2,175.0
L47918,L,2026-01-01 12:19:00,76.1,0.32514157680499367,28.143626083927586,NORMAL,296.8,308.3,1506.0,45.9,182.0
L47919,L,2026-01-01 12:20:00,75.6,0.5005401413227384,28.671804352670925,NORMAL,296.9,308.4,1390.0,41.8,184.0
L47921,L,2026-01-01 12:22:00,84.8,0.5288501329407909,17.837479364983604,NORMAL,296.9,308.3,1513.0,38.8,189.0
L47922,L,2026-01-01 12:23:00,86.7,0.8798476020468993,15.617827020163656,NORMAL,296.8,308.2,1643.0,34.7,191.0
L47923,L,2026-01-01 12:24:00,64.1,0.5432794469439346,42.24761983131988,WATCH,296.8,308.2,1361.0,53.8,193.0
L47924,L,2026-01-01 12:25:00,70.0,0.41670900811534817,35.30554502737453,WATCH,296.7,308.1,1450.0,40.9,195.0
L47925,L,2026-01-01 12:26:00,45.7,0.412663597962272,63.84934458252792,WARNING,296.7,308.0,1451.0,50.7,197.0
L47926,L,2026-01-01 12:27:00,1.0,99.01042881395622,84.54481023324482,CRITICAL,296.8,308.1,1289.0,62.0,199.0
L47927,L,2026-01-01 12:28:00,44.4,0.4846457349289082,65.38801510921152,WARNING,296.8,308.1,1356.0,48.3,201.0
L47929,L,2026-01-01 12:30:00,46.6,2.6310786948290565,62.867215101693795,WARNING,296.6,308.0,1978.0,22.3,208.0
L47930,L,2026-01-01 12:31:00,70.6,7.466554289041154,34.57907878063619,WATCH,296.7,308.0,1535.0,36.8,210.0
L47932,L,2026-01-01 12:33:00,60.7,13.340576313966288,46.25330353094822,WATCH,296.9,308.1,1422.0,48.7,215.0
L47933,L,2026-01-01 12:34:00,71.9,5.097868770396677,33.096661721144876,WATCH,296.8,308.0,1536.0,40.4,217.0
L47936,L,2026-01-01 12:37:00,67.0,2.0882129620221472,38.769043781862685,WATCH,296.8,308.0,1584.0,40.4,227.0
L47937,L,2026-01-01 12:38:00,71.1,3.483379323748707,33.96230645572664,WATCH,296.9,308.1,1555.0,33.7,229.0
L47938,L,2026-01-01 12:39:00,72.0,1.2042603594362848,32.95006440109975,WATCH,296.8,308.0,1497.0,41.7,231.0
L47940,L,2026-01-01 12:41:00,64.2,8.023547373756678,42.13670056538685,WATCH,296.7,307.8,1505.0,39.4,236.0
L47941,L,2026-01-01 12:42:00,61.2,38.798335222534305,41.37950677730929,WATCH,296.7,307.8,1646.0,34.6,238.0
L47943,L,2026-01-01 12:44:00,67.4,0.6317112197357703,38.32108842714453,WATCH,296.7,307.8,1400.0,47.5,3.0
L47944,L,2026-01-01 12:45:00,56.5,0.8697973007427923,51.233780030876694,WATCH,296.8,307.9,1337.0,56.5,5.0
L47945,L,2026-01-01 12:46:00,61.6,0.21285247814190403,45.22794286202061,WATCH,296.9,308.0,1332.0,53.9,7.0
L47946,L,2026-01-01 12:47:00,65.5,0.7103649287017227,40.62703040755151,WATCH,296.8,308.0,1561.0,38.3,9.0
L47947,L,2026-01-01 12:48:00,57.8,0.8120380492461536,49.62589840472301,WATCH,296.9,308.0,1546.0,31.1,11.0
L47948,L,2026-01-01 12:49:00,67.3,0.1386512114023866,38.480105137580665,WATCH,296.9,308.0,1713.0,29.3,13.0
L47949,L,2026-01-01 12:50:00,74.3,0.10360007242465727,30.274790491850766,WATCH,296.9,308.0,1343.0,44.5,15.0
L47950,L,2026-01-01 12:51:00,68.0,0.6353254015817309,37.64268115765424,WATCH,296.8,308.0,1391.0,54.4,17.0
L47953,L,2026-01-01 12:54:00,69.4,0.21032805707548613,36.05590795160041,WATCH,296.8,308.0,1510.0,39.4,29.0
L47954,L,2026-01-01 12:55:00,55.6,0.24702094821422255,52.198997890534585,WATCH,296.8,307.9,1448.0,48.8,31.0
L47955,L,2026-01-01 12:56:00,47.2,0.3497669527054261,62.090201615691974,WARNING,296.7,307.8,1453.0,46.0,33.0
L47956,L,2026-01-01 12:57:00,45.2,0.07601909136853881,64.49748042035283,WARNING,296.7,307.8,1468.0,39.2,35.0
L47957,L,2026-01-01 12:58:00,51.0,1.0293251338401594,57.60380571698187,WATCH,296.7,307.8,1382.0,47.5,37.0
L47958,L,2026-01-01 12:59:00,60.4,0.19689671580716642,46.611543735598744,WATCH,296.7,308.0,1580.0,32.2,39.0
L47959,L,2026-01-01 13:00:00,71.9,0.17693359525129115,33.10248472777019,WATCH,296.8,308.0,1666.0,29.8,41.0
L47961,L,2026-01-01 13:02:00,72.7,0.2865047869598688,32.10158764694128,WATCH,296.8,308.0,1675.0,29.7,46.0
L47962,L,2026-01-01 13:03:00,76.5,0.19995179598524312,27.64916646564577,NORMAL,296.8,307.9,1698.0,30.8,48.0
L47964,L,2026-01-01 13:05:00,74.8,0.20709785176080106,29.630467884604773,WATCH,296.7,307.9,1743.0,27.9,55.0
L47966,L,2026-01-01 13:07:00,79.9,1.4846755634282285,23.691532512198208,NORMAL,296.9,308.1,1741.0,28.8,60.0
L47967,L,2026-01-01 13:08:00,82.0,1.3310598257713164,21.157396378846848,NORMAL,296.9,308.1,1435.0,45.3,62.0
L47970,L,2026-01-01 13:11:00,86.2,5.275111187689134,16.274809931104162,NORMAL,296.8,307.9,1420.0,45.4,70.0
L47971,L,2026-01-01 13:12:00,80.9,0.4418637631541624,22.4888895252263,NORMAL,296.8,307.9,1611.0,35.4,72.0
L47972,L,2026-01-01 13:13:00,73.2,0.08913792059258269,31.529759269480056,WATCH,296.8,307.8,1373.0,42.9,74.0
L47975,L,2026-01-01 13:16:00,77.7,0.3381141433469724,26.226328557496934,NORMAL,296.9,307.8,1605.0,37.0,84.0
L47977,L,2026-01-01 13:18:00,79.4,0.14314751728781194,24.193821965090255,NORMAL,296.8,307.7,1565.0,40.1,89.0
L47981,L,2026-01-01 13:22:00,57.4,0.057493248073843886,50.11058316574699,WATCH,296.9,307.8,1285.0,52.1,100.0
L47982,L,2026-01-01 13:23:00,76.7,0.3961897106928655,27.39584705464832,NORMAL,296.9,307.8,1571.0,35.0,102.0
L47987,L,2026-01-01 13:28:00,42.8,0.22602714266106863,67.24943279633942,WARNING,297.0,307.7,1867.0,22.8,118.0
L47988,L,2026-01-01 13:29:00,73.8,0.8350802485138281,30.825642327278334,WATCH,296.9,307.7,1424.0,43.3,120.0
L47989,L,2026-01-01 13:30:00,72.6,0.7169454008070438,32.227560894900535,WATCH,296.9,307.6,1452.0,45.7,122.0
L47990,L,2026-01-01 13:31:00,78.2,0.4044510787818119,25.670828058812607,NORMAL,296.9,307.7,1550.0,39.7,124.0
L47991,L,2026-01-01 13:32:00,79.6,0.17820699499868584,24.026920173532627,NORMAL,296.8,307.6,1588.0,37.6,126.0
L47992,L,2026-01-01 13:33:00,74.6,0.0882834346359436,29.937493562137373,WATCH,296.8,307.6,1338.0,44.4,128.0
L47993,L,2026-01-01 13:34:00,90.0,0.37974014611528945,11.806530524147975,NORMAL,296.8,307.6,1513.0,40.0,130.0
L47996,L,2026-01-01 13:37:00,76.1,1.2216094749607644,28.063061375094904,NORMAL,296.8,307.6,1434.0,48.3,138.0
L47997,L,2026-01-01 13:38:00,72.6,0.3480474371105313,32.19082478346872,WATCH,296.8,307.6,1368.0,52.0,140.0
L47998,L,2026-01-01 13:39:00,65.1,0.03663458886556929,41.012242947883756,WATCH,296.8,307.6,1304.0,48.7,142.0
L47999,L,2026-01-01 13:40:00,69.1,2.934874413549551,36.33585214457556,WATCH,296.8,307.6,1398.0,46.7,144.0
L48000,L,2026-01-01 13:41:00,79.3,0.8011285843874135,24.37374621088851,NORMAL,296.7,307.6,1516.0,37.4,146.0
L48001,L,2026-01-01 13:42:00,78.8,0.3749447303168651,24.88747767130159,NORMAL,296.7,307.6,1474.0,41.7,148.0
L48004,L,2026-01-01 13:45:00,50.9,1.179082235317033,57.70907573766688,WATCH,296.6,307.4,1436.0,42.8,156.0
L48005,L,2026-01-01 13:46:00,43.6,0.5696987768160643,66.3215216814282,WARNING,296.6,307.3,1474.0,40.0,158.0
L48006,L,2026-01-01 13:47:00,38.9,0.448900890992897,71.85493233476595,WARNING,296.5,307.2,1481.0,38.2,160.0
L48007,L,2026-01-01 13:48:00,41.6,0.5493863713882708,68.7015182570076,WARNING,296.5,307.3,1501.0,42.1,162.0
L48008,L,2026-01-01 13:49:00,50.2,0.8146806434399854,58.59693785130978,WATCH,296.5,307.3,1566.0,37.2,164.0
L48009,L,2026-01-01 13:50:00,53.5,1.0960341377032863,54.71802840367486,WATCH,296.5,307.3,1579.0,34.5,166.0
L48010,L,2026-01-01 13:51:00,61.7,2.339329735299335,45.07609395285429,WATCH,296.6,307.4,1631.0,35.0,168.0
L48012,L,2026-01-01 13:53:00,65.5,3.00958811764786,40.60388088739794,WATCH,296.6,307.4,1521.0,38.6,173.0
L48013,L,2026-01-01 13:54:00,53.0,6.55569614373201,55.25747042424287,WATCH,296.6,307.4,1616.0,28.0,175.0
L48016,L,2026-01-01 13:57:00,55.2,0.61480601942983,52.750292375678285,WATCH,296.6,307.4,1368.0,45.1,185.0
L48017,L,2026-01-01 13:58:00,57.6,2.4397712230942714,49.91365995088505,WATCH,296.6,307.4,1465.0,47.8,187.0
L48020,L,2026-01-01 14:01:00,64.9,3.5783887386484907,41.29686789167677,WATCH,296.6,307.5,1582.0,37.9,197.0
L48021,L,2026-01-01 14:02:00,61.9,11.391591486398498,44.83564008889554,WATCH,296.6,307.5,1439.0,45.5,199.0
L48023,L,2026-01-01 14:04:00,63.6,6.060666816668473,42.79562464848264,WATCH,296.6,307.5,1485.0,42.7,204.0
L48024,L,2026-01-01 14:05:00,64.7,4.2436545932711764,41.49767608706525,WATCH,296.5,307.5,1566.0,35.1,206.0
L48025,L,2026-01-01 14:06:00,47.5,8.857249158761777,61.81604275708844,WARNING,296.3,307.3,1439.0,41.5,208.0
L48027,L,2026-01-01 14:08:00,0.8,99.17445313279207,99.99999465438661,CRITICAL,296.4,307.4,2833.0,5.6,213.0
L48028,L,2026-01-01 14:09:00,51.6,4.312988673950569,56.93886133050171,WATCH,296.3,307.4,1465.0,47.1,215.0
L48030,L,2026-01-01 14:11:00,45.7,0.5232361578490198,63.85677053662254,WARNING,296.3,307.3,1567.0,31.4,5.0
L48033,L,2026-01-01 14:14:00,52.2,0.40718660107641114,56.24672916000666,WATCH,296.3,307.3,1444.0,49.0,13.0
L48035,L,2026-01-01 14:16:00,45.7,0.4835922988294753,63.84771321503726,WARNING,296.1,307.2,1615.0,30.8,18.0
L48036,L,2026-01-01 14:17:00,19.9,0.7996134510833685,94.26836078974897,CRITICAL,296.1,307.1,1898.0,22.7,20.0
L48043,L,2026-01-01 14:24:00,52.3,0.599525634843866,56.11009412954894,WATCH,296.0,306.7,1416.0,44.2,46.0
L48045,L,2026-01-01 14:26:00,26.9,0.5842405156847598,85.94564990583268,WARNING,295.9,306.6,1414.0,50.2,51.0
L48046,L,2026-01-01 14:27:00,15.0,0.27771727616683467,99.99999465438661,CRITICAL,295.9,306.6,1678.0,26.7,53.0
L48049,L,2026-01-01 14:30:00,24.1,0.005689917178294941,89.26635026099147,CRITICAL,295.8,306.5,1358.0,49.2,63.0
L48050,L,2026-01-01 14:31:00,21.4,0.051091360263602885,92.51964030988742,CRITICAL,295.8,306.4,1325.0,56.2,65.0
L48051,L,2026-01-01 14:32:00,28.8,0.015833458653436418,83.71259878319188,WARNING,295.8,306.4,1339.0,53.2,67.0
L48053,L,2026-01-01 14:34:00,22.9,0.597849580520945,90.7453204367185,CRITICAL,295.9,306.4,1892.0,21.7,72.0
L48054,L,2026-01-01 14:35:00,38.4,0.45760708754781343,72.50302198650765,WARNING,295.9,306.4,1575.0,28.5,74.0
L48056,L,2026-01-01 14:37:00,27.3,0.7138685401783201,85.54957313238421,WARNING,295.7,306.3,1915.0,22.4,79.0
L48059,L,2026-01-01 14:40:00,48.6,0.3173332939170539,60.42423038522185,WARNING,295.8,306.3,1337.0,54.6,87.0
L48061,L,2026-01-01 14:42:00,34.8,0.15994481981279043,76.69564470627301,WARNING,295.7,306.2,1464.0,46.2,92.0
L48063,L,2026-01-01 14:44:00,45.8,0.2614786863331804,63.760126522670525,WARNING,295.7,306.3,1490.0,34.3,97.0
L48064,L,2026-01-01 14:45:00,40.4,0.10372752324733743,70.08152351720331,WARNING,295.8,306.4,1356.0,48.0,99.0
L48065,L,2026-01-01 14:46:00,31.2,0.6945654977674673,80.89152140963913,WARNING,295.7,306.2,1397.0,52.0,101.0
L48066,L,2026-01-01 14:47:00,50.3,0.4891370888180001,58.5179789388754,WATCH,295.7,306.2,1458.0,40.6,103.0
L48069,L,2026-01-01 14:50:00,34.4,1.007168461027906,77.14023151736214,WARNING,295.6,306.1,1389.0,46.2,113.0
L48070,L,2026-01-01 14:51:00,36.8,0.30750892324466783,74.30362114478373,WARNING,295.6,306.0,1370.0,52.4,115.0
L48071,L,2026-01-01 14:52:00,47.2,1.0812737011959492,62.17521958760569,WARNING,295.7,306.1,1408.0,47.9,117.0
L48072,L,2026-01-01 14:53:00,23.6,0.3304712711174359,89.82974797971578,CRITICAL,295.7,306.1,1343.0,54.4,119.0
L48074,L,2026-01-01 14:55:00,35.7,1.4217308677197475,75.61726321578442,WARNING,295.6,306.2,1426.0,48.6,124.0
L48076,L,2026-01-01 14:57:00,60.3,0.5614228006900636,46.71138803102381,WATCH,295.5,306.1,1573.0,35.1,129.0
L48077,L,2026-01-01 14:58:00,49.1,0.39965292006175046,59.92936175120106,WARNING,295.6,306.2,1612.0,31.2,131.0
L48078,L,2026-01-01 14:59:00,53.8,0.8073405738872573,54.30040429044977,WATCH,295.6,306.2,1446.0,49.9,133.0
L48080,L,2026-01-01 15:01:00,54.1,0.3103384020888323,54.01977560333132,WATCH,295.6,306.2,1569.0,35.1,140.0
L48082,L,2026-01-01 15:03:00,26.9,0.46285314666611305,85.95643155091749,WARNING,295.6,306.1,1383.0,48.7,147.0
L48083,L,2026-01-01 15:04:00,1.6,98.41419686420815,99.99999465438661,CRITICAL,295.7,306.2,2270.0,14.6,149.0
L48085,L,2026-01-01 15:06:00,44.0,0.4037842011167773,65.82580393261904,WARNING,295.6,306.1,1474.0,41.2,156.0
L48089,L,2026-01-01 15:10:00,48.4,0.49801305813557856,60.687622164534574,WARNING,295.5,306.0,1456.0,39.2,167.0
L48090,L,2026-01-01 15:11:00,56.4,0.5467457274902715,51.266931960336414,WATCH,295.5,306.0,1546.0,35.9,169.0
L48092,L,2026-01-01 15:13:00,54.4,0.3603824878047003,53.632523971593116,WATCH,295.6,306.0,1569.0,40.4,174.0
L48093,L,2026-01-01 15:14:00,53.4,2.8178160854966365,54.87216117382066,WATCH,295.5,306.0,1621.0,29.5,176.0
L48097,L,2026-01-01 15:18:00,31.7,1.2032041418640316,80.31761161455134,WARNING,295.3,305.7,1475.0,51.0,187.0
L48099,L,2026-01-01 15:20:00,41.7,4.216108954801029,68.57302770597286,WARNING,295.4,305.8,1407.0,50.7,192.0
L48104,L,2026-01-01 15:25:00,36.0,6.511105604789434,75.31524748829167,WARNING,295.5,306.0,1800.0,27.6,208.0
L48106,L,2026-01-01 15:27:00,1.1,98.90801229810981,79.0278966118382,CRITICAL,295.6,306.1,1372.0,55.6,215.0
L48108,L,2026-01-01 15:29:00,29.3,0.35714884683825177,83.22841796720863,WARNING,295.6,306.0,1949.0,21.9,5.0
L48109,L,2026-01-01 15:30:00,49.3,0.862118929273212,59.684153271310514,WARNING,295.6,306.0,1419.0,51.1,7.0
L48111,L,2026-01-01 15:32:00,53.4,0.09183981255567501,54.863992306762235,WATCH,295.5,305.9,1542.0,36.2,12.0
L48112,L,2026-01-01 15:33:00,55.7,0.08384198413729527,52.10659909552972,WATCH,295.6,306.0,1363.0,50.0,14.0
L48113,L,2026-01-01 15:34:00,53.7,0.11490795595484964,54.46711380959678,WATCH,295.5,306.0,1597.0,37.2,16.0
L48117,L,2026-01-01 15:38:00,24.6,1.0922494631737805,88.76001864017653,CRITICAL,295.6,306.2,1263.0,61.8,27.0
L48118,L,2026-01-01 15:39:00,36.6,0.2950129632115916,74.61695636628839,WARNING,295.6,306.2,1823.0,25.8,29.0
L48119,L,2026-01-01 15:40:00,54.5,0.2708827138141,53.50544264765305,WATCH,295.5,306.1,1488.0,40.7,31.0
L48120,L,2026-01-01 15:41:00,46.3,1.2083828351866694,63.163510103010935,WARNING,295.6,306.2,1443.0,48.9,33.0
L48121,L,2026-01-01 15:42:00,47.8,0.3891184638183565,61.36542974180597,WARNING,295.6,306.2,1650.0,28.2,35.0
L48126,L,2026-01-01 15:47:00,39.3,0.05687091391185697,71.39132737215965,WARNING,295.6,306.2,1287.0,54.8,49.0
L48127,L,2026-01-01 15:48:00,60.3,0.6422005122858192,46.70648483459236,WATCH,295.6,306.2,1428.0,44.5,51.0
L48129,L,2026-01-01 15:50:00,58.7,0.2113263469702582,48.55167225454684,WATCH,295.6,306.3,1636.0,32.7,56.0
L48130,L,2026-01-01 15:51:00,51.0,0.5043587643278766,57.703333524709585,WATCH,295.6,306.2,1424.0,42.5,58.0
L48132,L,2026-01-01 15:53:00,56.7,0.3457976355285924,50.92892348303627,WATCH,295.5,306.2,1448.0,48.9,65.0
